txn_id,txn_date,rail,region,merchant_segment,gross_usd,revenue_usd,rewards_cost_usd,fraud_loss_usd,chargeback_loss_usd,processing_cost_usd,incentive_cost_usd
T0111968,2026-04-28,cross_border,apac,smb_retail,4.18,0.1458,0.0288,0.0,0.0,0.038,0.0054
T0111969,2026-06-05,ecom_credit,north_america,enterprise_retail,27.06,0.4286,0.2002,0.0,0.0,0.026,0.0298
T0111970,2026-05-15,domestic_credit,north_america,restaurants,21.31,0.2928,0.1513,0.0,0.0,0.031,0.0192
T0111971,2026-05-27,domestic_credit,latam,enterprise_retail,48.87,0.6455,0.347,0.0,0.0,0.031,0.044
T0111972,2026-05-12,ecom_credit,apac,grocery_fuel,65.26,1.0054,0.4829,0.0,0.0,0.026,0.0718
T0111973,2026-06-01,domestic_credit,europe,restaurants,7.19,0.112,0.051,0.0,0.0,0.031,0.0065
T0111974,2026-05-24,domestic_debit,europe,enterprise_retail,60.97,0.362,0.0,0.0,0.0,0.028,0.0244
T0111975,2026-05-26,domestic_debit,europe,smb_retail,7.93,0.0862,0.0,0.0,0.0,0.028,0.0032
T0111976,2026-06-01,domestic_debit,europe,restaurants,54.66,0.3292,0.0,0.0,0.0,0.028,0.0219
T0111977,2026-04-03,domestic_debit,north_america,enterprise_retail,41.24,0.2594,0.0,0.0,0.0,0.028,0.0165
T0111978,2026-04-26,domestic_credit,north_america,grocery_fuel,353.46,4.5443,2.5096,0.0,0.0,0.031,0.3181
T0111979,2026-05-17,tap_to_pay,latam,smb_retail,9.52,0.1138,0.0333,0.0,0.0,0.024,0.0057
T0111980,2026-05-20,cross_border,north_america,smb_retail,335.55,10.1201,2.3153,0.0,0.0,0.038,0.4362
T0111981,2026-06-23,domestic_credit,europe,grocery_fuel,85.27,1.1115,0.6054,0.0,0.0,0.031,0.0767
T0111982,2026-04-28,ecom_credit,north_america,digital_goods,59.6,0.92,0.441,0.0,0.0,0.026,0.0656
T0111983,2026-05-04,domestic_debit,apac,enterprise_retail,5.54,0.0738,0.0,0.0,0.0,0.028,0.0022
T0111984,2026-04-08,domestic_debit,north_america,grocery_fuel,28.23,0.1918,0.0,0.0,0.0,0.028,0.0113
T0111985,2026-04-26,ecom_credit,latam,restaurants,29.99,0.4728,0.2219,0.0,0.0,0.026,0.033
T0111986,2026-06-14,domestic_debit,apac,enterprise_retail,64.92,0.3826,0.0,0.0,0.0,0.028,0.026
T0111987,2026-04-16,domestic_debit,europe,travel,72.07,0.4198,0.0,0.0,0.0,0.028,0.0288
T0111988,2026-04-20,domestic_debit,apac,digital_goods,12.09,0.1079,0.0,0.0,0.0,0.028,0.0048
T0111989,2026-05-04,ecom_credit,apac,smb_retail,6.87,0.1237,0.0508,0.0,0.0,0.026,0.0076
T0111990,2026-06-23,cross_border,europe,travel,134.26,4.0612,0.9264,0.0,0.0,0.038,0.1745
T0111991,2026-04-13,ecom_credit,north_america,grocery_fuel,109.89,1.6793,0.8132,0.0,0.0,0.026,0.1209
T0111992,2026-06-28,ecom_credit,north_america,smb_retail,27.78,0.4395,0.2056,0.0,0.0,0.026,0.0306
T0111993,2026-05-10,ecom_credit,north_america,travel,376.8,5.7097,2.7883,0.0,0.0,0.026,0.4145
T0111994,2026-04-24,domestic_credit,europe,enterprise_retail,16.1,0.2261,0.1143,0.0,0.0,0.031,0.0145
T0111995,2026-04-23,domestic_debit,europe,grocery_fuel,14.93,0.1226,0.0,0.0,0.0,0.028,0.006
T0111996,2026-05-03,cross_border,north_america,digital_goods,242.57,7.3214,1.6737,0.0,0.0,0.038,0.3153
T0111997,2026-05-26,domestic_credit,apac,smb_retail,30.74,0.4135,0.2183,0.0,0.0,0.031,0.0277
T0111998,2026-05-07,ecom_credit,europe,enterprise_retail,151.09,2.3015,1.1181,0.0,0.0,0.026,0.1662
T0111999,2026-05-31,domestic_debit,north_america,enterprise_retail,12.17,0.1083,0.0,0.0,0.0,0.028,0.0049
T0112000,2026-06-18,domestic_credit,apac,travel,61.08,0.8018,0.4337,0.0,0.0,0.031,0.055
T0112001,2026-06-27,domestic_credit,europe,enterprise_retail,108.06,1.4032,0.7672,0.0,0.0,0.031,0.0973
T0112002,2026-06-05,tap_to_pay,north_america,smb_retail,4.9,0.0731,0.0172,0.0,0.0,0.024,0.0029
T0112003,2026-05-24,ecom_credit,europe,digital_goods,69.41,1.0681,0.5136,0.0,0.0,0.026,0.0764
T0112004,2026-04-29,cross_border,north_america,enterprise_retail,27.53,0.8487,0.19,0.0,0.0,0.038,0.0358
T0112005,2026-06-29,domestic_debit,europe,smb_retail,26.31,0.1818,0.0,0.0,0.0,0.028,0.0105
T0112006,2026-04-16,cross_border,europe,smb_retail,18.9,0.5889,0.1304,0.0,0.0,0.038,0.0246
T0112007,2026-06-08,ecom_credit,north_america,travel,115.26,1.7604,0.8529,0.0,0.0,0.026,0.1268
T0112008,2026-04-27,domestic_credit,latam,smb_retail,13.11,0.1878,0.0931,0.0,0.0,0.031,0.0118
T0112009,2026-05-29,ecom_credit,latam,enterprise_retail,39.36,0.6143,0.2913,0.0,0.0,0.026,0.0433
T0112010,2026-05-29,domestic_debit,north_america,smb_retail,7.01,0.0815,0.0,0.0,0.0,0.028,0.0028
T0112011,2026-06-24,ecom_credit,north_america,enterprise_retail,117.57,1.7953,0.87,0.0,0.0,0.026,0.1293
T0112012,2026-05-03,domestic_debit,north_america,restaurants,10.98,0.1021,0.0,0.0,0.0,0.028,0.0044
T0112013,2026-05-08,ecom_credit,north_america,enterprise_retail,82.22,1.2615,0.6084,0.0,0.0,0.026,0.0904
T0112014,2026-04-15,domestic_debit,north_america,smb_retail,19.28,0.1453,0.0,0.0,0.0,0.028,0.0077
T0112015,2026-06-28,ecom_credit,latam,travel,16.23,0.2651,0.1201,0.0,0.0,0.026,0.0179
T0112016,2026-04-21,ecom_credit,apac,restaurants,21.16,0.3395,0.1566,0.0,0.0,0.026,0.0233
T0112017,2026-04-02,cross_border,apac,smb_retail,123.89,3.7491,0.8548,0.0,0.0,0.038,0.1611
T0112018,2026-05-23,domestic_debit,north_america,smb_retail,13.63,0.1159,0.0,0.0,0.0,0.028,0.0055
T0112019,2026-04-30,domestic_credit,latam,smb_retail,5.24,0.0871,0.0372,0.0,0.0,0.031,0.0047
T0112020,2026-06-10,domestic_debit,north_america,smb_retail,21.95,0.1591,0.0,0.0,0.0,0.028,0.0088
T0112021,2026-05-27,cross_border,europe,enterprise_retail,38.17,1.1689,0.2634,0.0,0.0,0.038,0.0496
T0112022,2026-04-02,domestic_debit,north_america,grocery_fuel,10.11,0.0976,0.0,0.0,0.0,0.028,0.004
T0112023,2026-06-25,domestic_credit,north_america,smb_retail,101.53,1.3196,0.7209,0.0,0.0,0.031,0.0914
T0112024,2026-06-11,domestic_credit,europe,restaurants,3.2,0.061,0.0227,0.0,0.0,0.031,0.0029
T0112025,2026-04-10,cross_border,north_america,enterprise_retail,135.02,4.0841,0.9316,0.0,0.0,0.038,0.1755
T0112026,2026-05-06,domestic_credit,latam,enterprise_retail,33.31,0.4464,0.2365,0.0,0.0,0.031,0.03
T0112027,2026-05-01,domestic_debit,europe,grocery_fuel,27.46,0.1878,0.0,0.0,0.0,0.028,0.011
T0112028,2026-05-20,ecom_credit,north_america,travel,649.65,9.8297,4.8074,0.0,0.0,0.026,0.7146
T0112029,2026-06-21,domestic_debit,europe,grocery_fuel,56.33,0.3379,0.0,0.0,0.0,0.028,0.0225
T0112030,2026-05-13,domestic_credit,latam,smb_retail,30.14,0.4058,0.214,0.0,0.0,0.031,0.0271
T0112031,2026-05-11,domestic_credit,north_america,travel,268.09,3.4516,1.9034,0.0,0.0,0.031,0.2413
T0112032,2026-05-11,domestic_credit,apac,grocery_fuel,86.29,1.1245,0.6127,0.0,0.0,0.031,0.0777
T0112033,2026-04-28,tap_to_pay,latam,smb_retail,13.73,0.1508,0.0481,0.0,0.0,0.024,0.0082
T0112034,2026-06-30,domestic_credit,north_america,enterprise_retail,19.22,0.266,0.1365,0.0,0.0,0.031,0.0173
T0112035,2026-05-22,domestic_credit,europe,enterprise_retail,87.72,1.1428,0.6228,0.0,0.0,0.031,0.0789
T0112036,2026-06-24,domestic_debit,apac,smb_retail,25.02,0.1751,0.0,0.0,0.0,0.028,0.01
T0112037,2026-05-29,domestic_credit,north_america,digital_goods,13.98,0.1989,0.0993,0.0,0.0,0.031,0.0126
T0112038,2026-05-25,domestic_credit,north_america,enterprise_retail,14.46,0.2051,0.1027,0.0,0.0,0.031,0.013
T0112039,2026-05-20,domestic_credit,north_america,smb_retail,4.69,0.08,0.0333,0.0,0.0,0.031,0.0042
T0112040,2026-04-27,domestic_debit,apac,enterprise_retail,13.9,0.1173,0.0,0.0,0.0,0.028,0.0056
T0112041,2026-06-05,cross_border,apac,digital_goods,45.05,1.376,0.3108,0.0,0.0,0.038,0.0586
T0112042,2026-06-20,domestic_credit,north_america,smb_retail,17.93,0.2495,0.1273,0.0,0.0,0.031,0.0161
T0112043,2026-06-22,ecom_credit,north_america,digital_goods,10.92,0.1849,0.0808,0.0,0.0,0.026,0.012
T0112044,2026-04-24,domestic_debit,europe,enterprise_retail,152.32,0.8371,0.0,0.0,0.0,0.028,0.0609
T0112045,2026-06-17,domestic_debit,latam,smb_retail,9.46,0.0942,0.0,0.0,0.0,0.028,0.0038
T0112046,2026-04-13,domestic_debit,apac,grocery_fuel,58.33,0.3483,0.0,0.0,0.0,0.028,0.0233
T0112047,2026-04-03,cross_border,north_america,digital_goods,24.03,0.7433,0.1658,0.0,0.0,0.038,0.0312
T0112048,2026-04-21,ecom_credit,north_america,smb_retail,46.93,0.7286,0.3473,0.0,0.0,0.026,0.0516
T0112049,2026-04-09,domestic_debit,north_america,enterprise_retail,80.84,0.4654,0.0,0.0,0.0,0.028,0.0323
T0112050,2026-06-25,domestic_credit,latam,smb_retail,2.64,0.0538,0.0187,0.0,0.0,0.031,0.0024
T0112051,2026-05-31,domestic_credit,europe,enterprise_retail,58.79,0.7725,0.4174,0.0,0.0,0.031,0.0529
T0112052,2026-04-11,domestic_debit,north_america,grocery_fuel,7.01,0.0815,0.0,0.0,0.0,0.028,0.0028
T0112053,2026-04-29,cross_border,north_america,enterprise_retail,88.35,2.6793,0.6096,0.0,0.0,0.038,0.1149
T0112054,2026-05-21,ecom_credit,apac,smb_retail,29.07,0.459,0.2151,0.0,0.0,0.026,0.032
T0112055,2026-05-28,domestic_debit,latam,grocery_fuel,11.71,0.1059,0.0,0.0,0.0,0.028,0.0047
T0112056,2026-06-01,ecom_credit,europe,grocery_fuel,40.85,0.6368,0.3023,0.0,0.0,0.026,0.0449
T0112057,2026-05-13,domestic_debit,north_america,grocery_fuel,13.66,0.116,0.0,0.0,0.0,0.028,0.0055
T0112058,2026-04-09,domestic_credit,apac,digital_goods,86.42,1.1262,0.6136,0.0,0.0,0.031,0.0778
T0112059,2026-05-13,tap_to_pay,europe,restaurants,13.29,0.147,0.0465,0.0,0.0,0.024,0.008
T0112060,2026-05-08,tap_to_pay,north_america,grocery_fuel,15.32,0.1648,0.0536,0.0,0.0,0.024,0.0092
T0112061,2026-06-30,domestic_debit,north_america,smb_retail,9.69,0.0954,0.0,0.0,0.0,0.028,0.0039
T0112062,2026-06-07,ecom_credit,latam,travel,40.13,0.626,0.297,0.0,0.0,0.026,0.0441
T0112063,2026-05-25,domestic_debit,europe,smb_retail,15.93,0.1278,0.0,0.0,0.0,0.028,0.0064
T0112064,2026-05-02,ecom_credit,europe,enterprise_retail,37.64,0.5884,0.2785,0.0,0.0,0.026,0.0414
T0112065,2026-06-17,domestic_debit,latam,travel,7.57,0.0844,0.0,0.0,0.0,0.028,0.003
T0112066,2026-05-11,domestic_credit,europe,digital_goods,14.98,0.2117,0.1064,0.0,0.0,0.031,0.0135
T0112067,2026-04-11,domestic_debit,north_america,smb_retail,10.94,0.1019,0.0,0.0,0.0,0.028,0.0044
T0112068,2026-06-27,domestic_debit,apac,smb_retail,37.81,0.2416,0.0,0.0,0.0,0.028,0.0151
T0112069,2026-04-18,ecom_credit,apac,grocery_fuel,82.73,1.2692,0.6122,0.0,0.0,0.026,0.091
T0112070,2026-04-06,cross_border,europe,smb_retail,192.92,5.8269,1.3311,0.0,0.0,0.038,0.2508
T0112071,2026-05-27,domestic_credit,europe,travel,20.77,0.2859,0.1475,0.0,0.0,0.031,0.0187
T0112072,2026-06-12,domestic_credit,latam,grocery_fuel,59.31,0.7792,0.4211,0.0,0.0,0.031,0.0534
T0112073,2026-06-10,ecom_credit,north_america,digital_goods,5.74,0.1067,0.0425,0.0,0.0,0.026,0.0063
T0112074,2026-05-30,domestic_credit,north_america,grocery_fuel,18.64,0.2586,0.1323,0.0,0.0,0.031,0.0168
T0112075,2026-05-04,cross_border,apac,grocery_fuel,435.27,13.1216,3.0034,0.0,0.0,0.038,0.5659
T0112076,2026-04-16,domestic_credit,north_america,travel,477.3,6.1294,3.3888,0.0,0.0,0.031,0.4296
T0112077,2026-05-03,domestic_debit,europe,smb_retail,5.39,0.073,0.0,0.0,0.0,0.028,0.0022
T0112078,2026-04-19,domestic_credit,north_america,smb_retail,20.39,0.281,0.1448,0.0,0.0,0.031,0.0184
T0112079,2026-06-17,domestic_debit,north_america,travel,222.62,1.2026,0.0,0.0,0.0,0.028,0.089
T0112080,2026-06-20,domestic_debit,europe,travel,80.98,0.4661,0.0,0.0,0.0,0.028,0.0324
T0112081,2026-06-16,domestic_debit,north_america,enterprise_retail,13.53,0.1154,0.0,0.0,0.0,0.028,0.0054
T0112082,2026-05-14,cross_border,apac,digital_goods,50.83,1.55,0.3507,0.0,0.0,0.038,0.0661
T0112083,2026-06-29,tap_to_pay,north_america,grocery_fuel,5.87,0.0817,0.0205,0.0,0.0,0.024,0.0035
T0112084,2026-05-18,domestic_credit,north_america,travel,477.4,6.1307,3.3895,0.0,0.0,0.031,0.4297
T0112085,2026-05-04,tap_to_pay,europe,grocery_fuel,12.27,0.138,0.0429,0.0,0.0,0.024,0.0074
T0112086,2026-06-28,domestic_credit,north_america,enterprise_retail,7.39,0.1146,0.0525,0.0,0.0,0.031,0.0067
T0112087,2026-04-07,ecom_credit,latam,smb_retail,49.81,0.7721,0.3686,0.0,0.0,0.026,0.0548
T0112088,2026-06-11,ecom_credit,latam,travel,174.95,2.6617,1.2946,0.0,0.0,0.026,0.1924
T0112089,2026-06-20,domestic_credit,apac,enterprise_retail,107.68,1.3983,0.7645,0.0,0.0,0.031,0.0969
T0112090,2026-04-20,ecom_credit,europe,smb_retail,14.78,0.2432,0.1094,0.0,0.0,0.026,0.0163
T0112091,2026-06-20,ecom_credit,north_america,grocery_fuel,18.06,0.2927,0.1336,0.0,0.0,0.026,0.0199
T0112092,2026-04-29,domestic_credit,latam,enterprise_retail,74.88,0.9785,0.5316,0.0,0.0,0.031,0.0674
T0112093,2026-04-05,ecom_credit,europe,enterprise_retail,84.46,1.2953,0.625,0.0,0.0,0.026,0.0929
T0112094,2026-04-24,domestic_credit,europe,enterprise_retail,38.58,0.5138,0.2739,0.0,0.0,0.031,0.0347
T0112095,2026-05-24,domestic_debit,apac,enterprise_retail,35.78,0.2311,0.0,0.0,0.0,0.028,0.0143
T0112096,2026-05-08,cross_border,europe,enterprise_retail,72.22,2.1938,0.4983,0.0,0.0,0.038,0.0939
T0112097,2026-04-22,domestic_debit,apac,restaurants,56.79,0.3403,0.0,0.0,0.0,0.028,0.0227
T0112098,2026-04-19,domestic_credit,latam,enterprise_retail,49.45,0.653,0.3511,0.0,0.0,0.031,0.0445
T0112099,2026-05-15,domestic_credit,europe,digital_goods,18.42,0.2558,0.1308,0.0,0.0,0.031,0.0166
T0112100,2026-06-06,cross_border,apac,grocery_fuel,70.66,2.1469,0.4876,0.0,0.0,0.038,0.0919
T0112101,2026-06-05,ecom_credit,europe,enterprise_retail,111.0,1.6961,0.8214,0.0,0.0,0.026,0.1221
T0112102,2026-04-10,ecom_credit,north_america,enterprise_retail,55.47,0.8576,0.4105,0.0,0.0,0.026,0.061
T0112103,2026-06-18,ecom_credit,north_america,grocery_fuel,37.08,0.5799,0.2744,0.0,0.0,0.026,0.0408
T0112104,2026-04-15,domestic_credit,north_america,smb_retail,20.17,0.2782,0.1432,0.0,0.0,0.031,0.0182
T0112105,2026-06-25,domestic_credit,apac,smb_retail,32.32,0.4337,0.2295,0.0,0.0,0.031,0.0291
T0112106,2026-04-21,ecom_credit,north_america,smb_retail,45.08,0.7007,0.3336,0.0,0.0,0.026,0.0496
T0112107,2026-04-16,domestic_credit,north_america,smb_retail,8.69,0.1312,0.0617,0.0,0.0,0.031,0.0078
T0112108,2026-05-21,ecom_credit,europe,restaurants,15.02,0.2468,0.1111,0.0,0.0,0.026,0.0165
T0112109,2026-04-26,domestic_credit,apac,travel,252.37,3.2503,1.7918,0.0,0.0,0.031,0.2271
T0112110,2026-05-14,domestic_debit,europe,enterprise_retail,25.91,0.1797,0.0,0.0,0.0,0.028,0.0104
T0112111,2026-05-04,domestic_debit,europe,restaurants,9.87,0.0963,0.0,0.0,0.0,0.028,0.0039
T0112112,2026-05-22,domestic_debit,north_america,digital_goods,24.54,0.1726,0.0,0.0,0.0,0.028,0.0098
T0112113,2026-06-21,domestic_debit,north_america,smb_retail,4.56,0.0687,0.0,0.0,0.0,0.028,0.0018
T0112114,2026-05-03,domestic_debit,north_america,smb_retail,59.52,0.3545,0.0,0.0,0.0,0.028,0.0238
T0112115,2026-04-26,cross_border,north_america,digital_goods,89.57,2.7161,0.618,0.0,0.0,0.038,0.1164
T0112116,2026-04-17,domestic_debit,north_america,grocery_fuel,10.83,0.1013,0.0,0.0,0.0,0.028,0.0043
T0112117,2026-05-22,domestic_debit,europe,enterprise_retail,5.81,0.0752,0.0,0.0,0.0,0.028,0.0023
T0112118,2026-04-24,ecom_credit,north_america,travel,10.99,0.1859,0.0813,0.0,0.0,0.026,0.0121
T0112119,2026-04-13,ecom_credit,europe,smb_retail,49.95,0.7742,0.3696,0.0,0.0,0.026,0.0549
T0112120,2026-06-22,ecom_credit,north_america,enterprise_retail,2.65,0.06,0.0196,0.0,0.0,0.026,0.0029
T0112121,2026-06-25,domestic_credit,north_america,enterprise_retail,206.23,2.6597,1.4642,0.0,0.0,0.031,0.1856
T0112122,2026-06-16,domestic_debit,latam,enterprise_retail,49.03,0.3,0.0,0.0,0.0,0.028,0.0196
T0112123,2026-05-08,ecom_credit,europe,enterprise_retail,331.05,5.0189,2.4498,0.0,0.0,0.026,0.3642
T0112124,2026-06-15,domestic_credit,europe,enterprise_retail,118.24,1.5335,0.8395,0.0,0.0,0.031,0.1064
T0112125,2026-04-03,tap_to_pay,apac,grocery_fuel,10.79,0.125,0.0378,0.0,0.0,0.024,0.0065
T0112126,2026-06-24,domestic_debit,latam,digital_goods,13.05,0.1129,0.0,0.0,0.0,0.028,0.0052
T0112127,2026-05-16,ecom_credit,europe,travel,107.0,1.6357,0.7918,0.0,0.0,0.026,0.1177
T0112128,2026-06-23,cross_border,north_america,enterprise_retail,270.91,8.1744,1.8693,0.0,0.0,0.038,0.3522
T0112129,2026-04-06,domestic_debit,north_america,enterprise_retail,24.28,0.1713,0.0,0.0,0.0,0.028,0.0097
T0112130,2026-04-25,ecom_credit,north_america,grocery_fuel,151.3,2.3046,1.1196,0.0,0.0,0.026,0.1664
T0112131,2026-06-21,domestic_credit,latam,enterprise_retail,18.32,0.2545,0.1301,0.0,0.0,0.031,0.0165
T0112132,2026-05-26,domestic_credit,europe,grocery_fuel,42.33,0.5618,0.3005,0.0,0.0,0.031,0.0381
T0112133,2026-05-06,domestic_credit,apac,restaurants,17.21,0.2403,0.1222,0.0,0.0,0.031,0.0155
T0112134,2026-05-20,tap_to_pay,north_america,grocery_fuel,8.34,0.1034,0.0292,0.0,0.0,0.024,0.005
T0112135,2026-04-23,cross_border,north_america,enterprise_retail,121.94,3.6904,0.8414,0.0,0.0,0.038,0.1585
T0112136,2026-04-14,domestic_credit,latam,grocery_fuel,55.37,0.7287,0.3931,0.0,0.0,0.031,0.0498
T0112137,2026-05-18,domestic_credit,latam,enterprise_retail,30.42,0.4094,0.216,0.0,0.0,0.031,0.0274
T0112138,2026-04-24,domestic_credit,north_america,travel,141.3,1.8286,1.0032,0.0,0.0,0.031,0.1272
T0112139,2026-04-01,ecom_credit,europe,digital_goods,7.93,0.1397,0.0587,0.0,0.0,0.026,0.0087
T0112140,2026-04-05,domestic_credit,north_america,smb_retail,115.1,1.4933,0.8172,0.0,0.0,0.031,0.1036
T0112141,2026-06-19,tap_to_pay,latam,travel,31.23,0.3048,0.1093,0.0,0.0,0.024,0.0187
T0112142,2026-06-03,domestic_debit,north_america,digital_goods,11.58,0.1052,0.0,0.0,0.0,0.028,0.0046
T0112143,2026-05-13,domestic_debit,north_america,restaurants,15.98,0.1281,0.0,0.0,0.0,0.028,0.0064
T0112144,2026-04-02,cross_border,apac,grocery_fuel,134.46,4.0672,0.9278,0.0,0.0,0.038,0.1748
T0112145,2026-06-01,domestic_credit,apac,enterprise_retail,22.98,0.3141,0.1632,0.0,0.0,0.031,0.0207
T0112146,2026-04-25,ecom_credit,europe,smb_retail,15.04,0.2471,0.1113,0.0,0.0,0.026,0.0165
T0112147,2026-05-21,ecom_credit,north_america,smb_retail,15.35,0.2518,0.1136,0.0,0.0,0.026,0.0169
T0112148,2026-04-12,domestic_debit,north_america,enterprise_retail,30.55,0.2039,0.0,0.0,0.0,0.028,0.0122
T0112149,2026-04-25,domestic_credit,europe,grocery_fuel,6.99,0.1095,0.0496,0.0,0.0,0.031,0.0063
T0112150,2026-04-02,ecom_credit,north_america,grocery_fuel,381.54,5.7813,2.8234,0.0,0.0,0.026,0.4197
T0112151,2026-05-10,domestic_debit,europe,grocery_fuel,23.8,0.1688,0.0,0.0,0.0,0.028,0.0095
T0112152,2026-04-10,tap_to_pay,north_america,enterprise_retail,30.19,0.2957,0.1057,0.0,0.0,0.024,0.0181
T0112153,2026-05-08,domestic_credit,north_america,enterprise_retail,88.2,1.149,0.6262,0.0,0.0,0.031,0.0794
T0112154,2026-06-26,domestic_debit,latam,digital_goods,10.51,0.0997,0.0,0.0,0.0,0.028,0.0042
T0112155,2026-05-06,cross_border,apac,smb_retail,14.98,0.4709,0.1034,0.0,0.0,0.038,0.0195
T0112156,2026-05-18,ecom_credit,europe,enterprise_retail,125.33,1.9125,0.9274,0.0,0.0,0.026,0.1379
T0112157,2026-04-06,domestic_debit,north_america,digital_goods,5.36,0.0729,0.0,0.0,0.0,0.028,0.0021
T0112158,2026-06-21,domestic_credit,europe,digital_goods,2.21,0.0483,0.0157,0.0,0.0,0.031,0.002
T0112159,2026-04-19,domestic_credit,north_america,enterprise_retail,15.54,0.2189,0.1103,0.0,0.0,0.031,0.014
T0112160,2026-05-12,domestic_debit,europe,grocery_fuel,5.9,0.0757,0.0,0.0,0.0,0.028,0.0024
T0112161,2026-06-19,domestic_debit,north_america,grocery_fuel,11.28,0.1037,0.0,0.0,0.0,0.028,0.0045
T0112162,2026-04-14,cross_border,north_america,digital_goods,12.83,0.4062,0.0885,0.0,0.0,0.038,0.0167
T0112163,2026-05-26,domestic_credit,latam,digital_goods,36.22,0.4836,0.2572,0.0,0.0,0.031,0.0326
T0112164,2026-05-28,domestic_debit,north_america,restaurants,11.85,0.1066,0.0,0.0,0.0,0.028,0.0047
T0112165,2026-06-30,domestic_debit,north_america,smb_retail,36.13,0.2329,0.0,0.0,0.0,0.028,0.0145
T0112166,2026-06-30,cross_border,north_america,travel,44.02,1.345,0.3037,0.0,0.0,0.038,0.0572
T0112167,2026-04-09,domestic_credit,north_america,grocery_fuel,26.4,0.3579,0.1874,0.0,0.0,0.031,0.0238
T0112168,2026-05-23,ecom_credit,latam,smb_retail,159.95,2.4352,1.1836,0.0,0.0,0.026,0.1759
T0112169,2026-06-14,domestic_debit,north_america,enterprise_retail,19.26,0.1452,0.0,0.0,0.0,0.028,0.0077
T0112170,2026-06-19,domestic_debit,europe,smb_retail,10.05,0.0973,0.0,0.0,0.0,0.028,0.004
T0112171,2026-04-04,domestic_debit,europe,grocery_fuel,26.31,0.1818,0.0,0.0,0.0,0.028,0.0105
T0112172,2026-05-19,cross_border,latam,grocery_fuel,18.53,0.5778,0.1279,0.0,0.0,0.038,0.0241
T0112173,2026-05-26,domestic_debit,north_america,grocery_fuel,25.23,0.1762,0.0,0.0,0.0,0.028,0.0101
T0112174,2026-04-15,cross_border,north_america,enterprise_retail,50.37,1.5361,0.3476,0.0,0.0,0.038,0.0655
T0112175,2026-04-18,domestic_credit,latam,smb_retail,13.68,0.1951,0.0971,0.0,0.0,0.031,0.0123
T0112176,2026-05-08,tap_to_pay,north_america,enterprise_retail,37.9,0.3635,0.1326,0.0,0.0,0.024,0.0227
T0112177,2026-04-05,domestic_credit,europe,smb_retail,41.27,0.5483,0.293,0.0,0.0,0.031,0.0371
T0112178,2026-04-13,cross_border,latam,restaurants,15.42,0.4841,0.1064,0.0,0.0,0.038,0.02
T0112179,2026-05-31,domestic_debit,apac,enterprise_retail,62.65,0.3708,0.0,0.0,0.0,0.028,0.0251
T0112180,2026-05-01,domestic_credit,north_america,enterprise_retail,26.94,0.3648,0.1913,0.0,0.0,0.031,0.0242
T0112181,2026-05-27,ecom_credit,europe,smb_retail,14.4,0.2374,0.1066,0.0,0.0,0.026,0.0158
T0112182,2026-05-15,cross_border,latam,grocery_fuel,145.6,4.4026,1.0046,0.0,0.0,0.038,0.1893
T0112183,2026-05-07,tap_to_pay,europe,grocery_fuel,5.38,0.0773,0.0188,0.0,0.0,0.024,0.0032
T0112184,2026-04-12,domestic_credit,north_america,smb_retail,32.03,0.43,0.2274,0.0,0.0,0.031,0.0288
T0112185,2026-05-06,domestic_debit,north_america,grocery_fuel,25.99,0.1801,0.0,0.0,0.0,0.028,0.0104
T0112186,2026-04-25,domestic_debit,latam,enterprise_retail,58.47,0.349,0.0,0.0,0.0,0.028,0.0234
T0112187,2026-04-24,domestic_debit,north_america,enterprise_retail,19.77,0.1478,0.0,0.0,0.0,0.028,0.0079
T0112188,2026-06-21,tap_to_pay,north_america,enterprise_retail,19.37,0.2005,0.0678,0.0,0.0,0.024,0.0116
T0112189,2026-06-02,domestic_debit,latam,grocery_fuel,1.48,0.0527,0.0,0.0,0.0,0.028,0.0006
T0112190,2026-05-02,domestic_debit,north_america,smb_retail,32.91,0.2161,0.0,0.0,0.0,0.028,0.0132
T0112191,2026-04-25,ecom_credit,north_america,grocery_fuel,177.28,2.6969,1.3119,0.0,0.0,0.026,0.195
T0112192,2026-04-10,cross_border,north_america,grocery_fuel,116.52,3.5273,0.804,0.0,0.0,0.038,0.1515
T0112193,2026-06-13,domestic_debit,north_america,travel,24.07,0.1702,0.0,0.0,0.0,0.028,0.0096
T0112194,2026-05-21,tap_to_pay,north_america,enterprise_retail,30.68,0.3,0.1074,0.0,0.0,0.024,0.0184
