settlement_id,txn_ref,settle_date,gross_usd,interchange,scheme_fee,net_usd
STL010713,TXN010713,2026-06-15,87.36,1.8,0.12,85.44
STL023137,TXN023137,2026-06-07,612.21,12.04,0.86,599.31
STL028507,TXN028507,2026-06-10,64.89,0.89,0.08,63.92
STL046610,TXN046610,2026-06-11,79.31,1.33,0.1,77.88
STL036250,TXN036250,2026-06-15,113.59,2.32,0.16,111.11
STL048945,TXN048945,2026-06-10,326.18,5.48,0.46,320.24
STL031437,TXN031437,2026-06-02,396.84,8.63,4.37,383.84
STL013831,TXN013831,2026-06-10,205.01,2.36,0.27,202.38
STL031431,TXN031431,2026-06-04,149.69,1.78,0.19,147.72
STL013669,TXN013669,2026-06-12,433.55,7.25,0.61,425.69
STL016351,TXN016351,2026-06-11,47.65,0.71,0.06,46.88
STL034872,TXN034872,2026-06-11,200.7,3.03,0.26,197.41
STL037622,TXN037622,2026-06-15,68.97,0.93,0.09,67.95
STL031570,TXN031570,2026-06-02,857.38,18.53,9.43,829.42
STL036202,TXN036202,2026-06-05,278.31,6.08,3.06,269.17
STL005608,TXN005608,2026-06-12,868.42,18.77,9.55,840.1
STL038714,TXN038714,2026-06-07,533.09,11.86,0.75,520.48
STL040055,TXN040055,2026-06-07,90.32,1.16,0.12,89.04
STL035611,TXN035611,2026-06-15,103.94,1.3,0.14,102.5
STL042273,TXN042273,2026-06-09,22.68,0.47,0.03,22.18
STL029972,TXN029972,2026-06-05,312.44,6.19,0.44,305.81
STL026524,TXN026524,2026-06-15,251.9,4.26,0.35,247.29
STL007960,TXN007960,2026-06-07,471.35,7.88,0.66,462.81
STL045688,TXN045688,2026-06-13,452.24,7.56,0.63,444.05
STL032179,TXN032179,2026-06-10,186.98,2.17,0.24,184.57
STL043064,TXN043064,2026-06-14,100.44,1.76,0.14,98.54
STL023403,TXN023403,2026-06-13,207.75,3.13,0.27,204.35
STL014665,TXN014665,2026-06-06,189.32,3.22,0.27,185.83
STL000866,TXN000866,2026-06-02,22.1,0.44,0.03,21.63
STL042556,TXN042556,2026-06-12,15.39,0.37,0.02,15.0
STL047199,TXN047199,2026-06-03,110.58,1.37,0.14,109.07
STL027227,TXN027227,2026-06-04,4.05,0.25,0.01,3.79
STL029889,TXN029889,2026-06-08,53.03,1.13,0.07,51.83
STL011569,TXN011569,2026-06-14,29.31,0.58,0.04,28.69
STL045946,TXN045946,2026-06-02,850.4,18.38,9.35,822.67
STL003377,TXN003377,2026-06-15,85.84,1.11,0.11,84.62
STL029036,TXN029036,2026-06-03,240.64,4.79,0.34,235.51
STL000141,TXN000141,2026-06-07,450.95,7.54,0.63,442.78
STL049082,TXN049082,2026-06-04,207.12,2.38,0.27,204.47
STL035397,TXN035397,2026-06-08,179.49,2.73,0.23,176.53
STL006529,TXN006529,2026-06-10,96.18,1.22,0.13,94.83
STL015765,TXN015765,2026-06-03,76.64,1.01,0.1,75.53
STL031222,TXN031222,2026-06-09,140.01,1.68,0.18,138.15
STL001878,TXN001878,2026-06-14,505.25,9.95,0.71,494.59
STL007792,TXN007792,2026-06-15,55.25,0.79,0.07,54.39
STL014947,TXN014947,2026-06-15,57.27,0.81,0.07,56.39
STL042208,TXN042208,2026-06-08,397.32,7.85,0.56,388.91
STL007150,TXN007150,2026-06-11,576.33,11.34,0.81,564.18
STL003816,TXN003816,2026-06-15,470.44,10.21,5.17,455.06
STL035723,TXN035723,2026-06-02,89.72,1.15,0.12,88.45
STL048359,TXN048359,2026-06-02,118.28,2.05,0.17,116.06
STL022451,TXN022451,2026-06-03,155.34,1.84,0.2,153.3
STL008812,TXN008812,2026-06-05,20.42,0.44,0.03,19.95
STL044221,TXN044221,2026-06-13,205.91,3.5,0.29,202.12
STL034127,TXN034127,2026-06-08,32.99,0.64,0.05,32.3
STL042447,TXN042447,2026-06-07,271.38,4.58,0.38,266.42
STL029418,TXN029418,2026-06-08,214.82,3.64,0.3,210.88
STL009166,TXN009166,2026-06-15,417.43,6.99,0.58,409.86
STL005018,TXN005018,2026-06-02,84.18,1.74,0.12,82.32
STL021577,TXN021577,2026-06-02,65.49,0.9,0.09,64.5
STL043462,TXN043462,2026-06-09,109.66,1.36,0.14,108.16
STL049919,TXN049919,2026-06-09,330.36,5.55,0.46,324.35
STL015994,TXN015994,2026-06-02,316.28,6.27,0.44,309.57
STL042119,TXN042119,2026-06-08,82.14,1.46,0.11,80.57
STL012672,TXN012672,2026-06-10,255.26,4.31,0.36,250.59
STL025449,TXN025449,2026-06-03,692.97,15.0,7.62,670.35
STL023348,TXN023348,2026-06-04,104.65,1.83,0.15,102.67
STL034498,TXN034498,2026-06-13,69.38,1.45,0.1,67.83
STL021585,TXN021585,2026-06-11,179.6,2.1,0.23,177.27
STL018137,TXN018137,2026-06-13,473.62,7.91,0.66,465.05
STL045134,TXN045134,2026-06-06,343.26,6.79,0.48,335.99
STL035196,TXN035196,2026-06-13,16.04,0.38,0.02,15.64
STL038834,TXN038834,2026-06-04,64.15,0.88,0.08,63.19
STL024547,TXN024547,2026-06-05,875.35,18.92,9.63,846.8
STL017523,TXN017523,2026-06-08,509.28,10.03,0.71,498.54
STL011824,TXN011824,2026-06-05,303.63,5.11,0.43,298.09
STL011780,TXN011780,2026-06-06,230.41,3.9,0.32,226.19
STL003504,TXN003504,2026-06-06,205.23,3.49,0.29,201.45
STL039836,TXN039836,2026-06-03,77.43,1.61,0.11,75.71
STL031921,TXN031921,2026-06-06,136.16,2.35,0.19,133.62
STL003420,TXN003420,2026-06-02,60.02,0.84,0.08,59.1
STL010267,TXN010267,2026-06-10,569.11,11.2,0.8,557.11
STL015323,TXN015323,2026-06-07,110.7,1.37,0.14,109.19
STL019122,TXN019122,2026-06-03,136.1,2.35,0.19,133.56
STL012550,TXN012550,2026-06-03,112.68,1.96,0.16,110.56
STL007655,TXN007655,2026-06-04,408.36,8.06,0.57,399.73
STL021952,TXN021952,2026-06-15,155.63,2.67,0.22,152.74
STL012189,TXN012189,2026-06-14,378.35,8.23,4.16,365.96
STL042507,TXN042507,2026-06-07,76.26,1.59,0.11,74.56
STL007631,TXN007631,2026-06-08,232.34,3.93,0.33,228.08
STL031753,TXN031753,2026-06-04,54.66,1.17,0.08,53.41
STL030570,TXN030570,2026-06-15,52.86,1.13,0.07,51.66
STL046716,TXN046716,2026-06-06,568.45,11.18,0.8,556.47
STL048347,TXN048347,2026-06-06,365.8,6.14,0.51,359.15
STL001555,TXN001555,2026-06-15,248.14,4.19,0.35,243.6
STL005188,TXN005188,2026-06-03,113.83,1.41,0.15,112.27
STL045657,TXN045657,2026-06-08,124.27,1.51,0.16,122.6
STL022483,TXN022483,2026-06-06,202.33,3.44,0.28,198.61
STL021991,TXN021991,2026-06-11,47.14,0.88,0.07,46.19
STL016233,TXN016233,2026-06-04,528.18,10.4,0.74,517.04
STL045936,TXN045936,2026-06-08,629.76,12.38,0.88,616.5
STL032782,TXN032782,2026-06-04,133.78,1.61,0.17,132.0
STL048529,TXN048529,2026-06-09,133.86,2.71,0.19,130.96
STL034135,TXN034135,2026-06-11,138.11,1.66,0.18,136.27
STL044106,TXN044106,2026-06-08,460.92,9.09,0.65,451.18
STL041787,TXN041787,2026-06-02,308.96,6.12,0.43,302.41
STL049601,TXN049601,2026-06-02,144.82,2.25,0.19,142.38
STL048383,TXN048383,2026-06-15,178.01,3.04,0.25,174.72
STL003432,TXN003432,2026-06-09,290.65,5.77,0.41,284.47
STL045818,TXN045818,2026-06-07,384.08,6.44,0.54,377.1
STL037866,TXN037866,2026-06-11,79.56,1.33,0.1,78.13
STL008106,TXN008106,2026-06-06,190.4,2.21,0.25,187.94
STL045234,TXN045234,2026-06-05,73.36,0.98,0.1,72.28
STL026301,TXN026301,2026-06-02,298.78,5.03,0.42,293.33
STL028705,TXN028705,2026-06-04,187.07,2.84,0.24,183.99
STL013926,TXN013926,2026-06-03,392.08,7.75,0.55,383.78
STL045205,TXN045205,2026-06-11,437.02,8.62,0.61,427.79
STL011552,TXN011552,2026-06-11,219.57,3.29,0.29,215.99
STL020926,TXN020926,2026-06-13,54.05,0.78,0.07,53.2
STL023995,TXN023995,2026-06-08,22.57,0.45,0.03,22.09
STL010252,TXN010252,2026-06-02,275.12,6.02,3.03,266.07
STL010250,TXN010250,2026-06-02,476.08,7.96,0.67,467.45
STL002007,TXN002007,2026-06-13,711.0,15.39,7.82,687.79
STL048317,TXN048317,2026-06-09,114.22,2.33,0.16,111.73
STL015299,TXN015299,2026-06-14,93.04,1.64,0.13,91.27
STL026318,TXN026318,2026-06-15,631.37,12.41,0.88,618.08
STL016602,TXN016602,2026-06-04,203.88,3.46,0.29,200.13
STL012243,TXN012243,2026-06-02,94.26,1.2,0.12,92.94
STL036988,TXN036988,2026-06-02,189.78,2.2,0.25,187.33
STL037307,TXN037307,2026-06-14,29.34,0.52,0.04,28.78
STL021302,TXN021302,2026-06-14,278.14,4.69,0.39,273.06
STL019608,TXN019608,2026-06-02,236.65,4.71,0.33,231.61
STL025412,TXN025412,2026-06-08,393.57,6.59,0.55,386.43
STL007464,TXN007464,2026-06-07,104.45,1.68,0.14,102.63
STL049921,TXN049921,2026-06-09,51.81,0.95,0.07,50.79
STL035429,TXN035429,2026-06-14,20.03,0.42,0.03,19.58
STL005211,TXN005211,2026-06-15,152.77,3.08,0.21,149.48
STL027557,TXN027557,2026-06-11,109.94,1.36,0.14,108.44
STL004153,TXN004153,2026-06-14,68.65,1.44,0.1,67.11
STL007528,TXN007528,2026-06-08,61.63,1.12,0.09,60.42
STL031949,TXN031949,2026-06-14,594.4,11.69,0.83,581.88
STL004513,TXN004513,2026-06-02,262.59,4.43,0.37,257.79
STL031122,TXN031122,2026-06-13,102.48,1.29,0.13,101.06
STL020000,TXN020000,2026-06-04,76.5,1.01,0.1,75.39
STL008885,TXN008885,2026-06-09,128.79,1.56,0.17,127.06
STL015624,TXN015624,2026-06-08,463.65,9.14,0.65,453.86
STL000043,TXN000043,2026-06-09,104.12,1.3,0.14,102.68
STL004248,TXN004248,2026-06-11,161.8,1.91,0.21,159.68
STL005569,TXN005569,2026-06-12,112.84,2.53,1.24,109.07
STL015466,TXN015466,2026-06-03,20.68,0.51,0.03,20.14
STL000401,TXN000401,2026-06-02,531.65,10.47,0.74,520.44
STL022764,TXN022764,2026-06-12,140.06,1.68,0.18,138.2
STL015740,TXN015740,2026-06-07,332.78,7.25,3.66,321.87
STL009374,TXN009374,2026-06-12,451.79,7.55,0.63,443.61
STL014101,TXN014101,2026-06-14,330.91,5.56,0.46,324.89
STL038113,TXN038113,2026-06-02,76.75,1.02,0.1,75.63
STL003562,TXN003562,2026-06-05,105.82,1.32,0.14,104.36
STL000938,TXN000938,2026-06-09,135.21,1.63,0.18,133.4
STL023286,TXN023286,2026-06-11,204.37,2.36,0.27,201.74
STL024611,TXN024611,2026-06-08,33.76,0.56,0.04,33.16
STL014927,TXN014927,2026-06-04,115.7,2.01,0.16,113.53
STL045031,TXN045031,2026-06-07,38.65,0.74,0.05,37.86
STL038485,TXN038485,2026-06-13,133.42,1.61,0.17,131.64
STL044594,TXN044594,2026-06-03,217.74,2.5,0.28,214.96
STL019148,TXN019148,2026-06-07,184.92,2.81,0.24,181.87
STL026665,TXN026665,2026-06-06,413.21,8.16,0.58,404.47
STL042056,TXN042056,2026-06-11,329.54,6.53,0.46,322.55
STL031542,TXN031542,2026-06-04,285.33,4.81,0.4,280.12
STL021171,TXN021171,2026-06-06,389.43,7.69,0.55,381.19
STL033835,TXN033835,2026-06-11,169.05,3.4,0.24,165.41
STL001470,TXN001470,2026-06-07,235.72,3.99,0.33,231.4
STL023188,TXN023188,2026-06-04,421.31,7.05,0.59,413.67
STL007738,TXN007738,2026-06-02,351.76,5.9,0.49,345.37
STL009341,TXN009341,2026-06-13,138.04,3.07,1.52,133.45
STL045660,TXN045660,2026-06-03,181.82,3.65,0.25,177.92
STL036639,TXN036639,2026-06-06,87.04,1.44,0.11,85.49
STL009700,TXN009700,2026-06-04,68.19,0.93,0.09,67.17
STL020446,TXN020446,2026-06-06,361.25,7.14,0.51,353.6
STL025696,TXN025696,2026-06-03,42.08,0.79,0.06,41.23
STL019096,TXN019096,2026-06-04,100.04,1.75,0.14,98.15
STL049140,TXN049140,2026-06-12,379.98,6.37,0.53,373.08
STL007997,TXN007997,2026-06-14,81.3,1.06,0.11,80.13
STL026438,TXN026438,2026-06-14,702.48,15.2,7.73,679.55
STL017119,TXN017119,2026-06-10,388.43,6.51,0.54,381.38
STL034172,TXN034172,2026-06-14,76.68,1.6,0.11,74.97
STL008483,TXN008483,2026-06-10,315.91,5.31,0.44,310.16
STL011346,TXN011346,2026-06-12,611.56,12.03,0.86,598.67
STL008249,TXN008249,2026-06-05,109.63,2.46,1.21,105.96
STL038863,TXN038863,2026-06-11,61.66,0.86,0.08,60.72
STL023776,TXN023776,2026-06-05,81.0,1.06,0.11,79.83
STL040464,TXN040464,2026-06-05,59.53,1.38,0.65,57.5
STL023917,TXN023917,2026-06-12,215.02,3.65,0.3,211.07
STL015585,TXN015585,2026-06-14,58.31,1.06,0.08,57.17
STL033800,TXN033800,2026-06-15,279.63,4.13,0.36,275.14
STL043590,TXN043590,2026-06-15,205.17,4.1,0.29,200.78
STL028871,TXN028871,2026-06-04,197.15,3.35,0.28,193.52
STL017108,TXN017108,2026-06-08,218.07,2.5,0.28,215.29
STL033597,TXN033597,2026-06-04,283.86,4.78,0.4,278.68
STL001732,TXN001732,2026-06-06,28.18,0.56,0.04,27.58
STL002148,TXN002148,2026-06-14,183.14,3.12,0.26,179.76
STL009865,TXN009865,2026-06-14,301.1,5.07,0.42,295.61
STL021418,TXN021418,2026-06-04,310.08,5.22,0.43,304.43
STL043439,TXN043439,2026-06-09,4.64,0.26,0.01,4.37
STL021199,TXN021199,2026-06-09,357.28,6.0,0.5,350.78
STL015181,TXN015181,2026-06-06,133.52,2.3,0.19,131.03
STL013512,TXN013512,2026-06-07,113.22,1.97,0.16,111.09
STL900011,TXN900011,2026-06-14,434.5,7.27,0.61,426.62
STL002092,TXN002092,2026-06-14,181.56,2.12,0.24,179.2
STL001524,TXN001524,2026-06-14,84.32,1.49,0.12,82.71
STL048619,TXN048619,2026-06-04,213.54,3.21,0.28,210.05
STL021958,TXN021958,2026-06-13,94.31,1.2,0.12,92.99
STL009410,TXN009410,2026-06-12,42.28,0.65,0.05,41.58
STL013151,TXN013151,2026-06-13,147.83,2.29,0.19,145.35
STL036656,TXN036656,2026-06-03,146.26,1.75,0.19,144.32
STL011764,TXN011764,2026-06-14,297.72,5.01,0.42,292.29
STL001949,TXN001949,2026-06-06,716.04,15.49,7.88,692.67
STL049191,TXN049191,2026-06-10,29.32,0.63,0.04,28.65
STL001887,TXN001887,2026-06-15,179.05,3.59,0.25,175.21
STL047017,TXN047017,2026-06-05,207.64,2.39,0.27,204.98
STL046083,TXN046083,2026-06-13,188.22,3.77,0.26,184.19
STL045640,TXN045640,2026-06-07,257.95,5.13,0.36,252.46
STL028041,TXN028041,2026-06-08,257.91,3.83,0.34,253.74
STL019635,TXN019635,2026-06-05,227.83,3.41,0.3,224.12
STL028385,TXN028385,2026-06-09,379.48,7.5,0.53,371.45
STL045614,TXN045614,2026-06-15,168.61,3.39,0.24,164.98
STL018597,TXN018597,2026-06-07,446.95,7.47,0.63,438.85
STL029871,TXN029871,2026-06-06,36.01,0.8,0.05,35.16
STL024983,TXN024983,2026-06-11,36.87,0.82,0.05,36.0
STL025136,TXN025136,2026-06-07,87.54,1.13,0.11,86.3
STL037969,TXN037969,2026-06-06,376.95,6.32,0.53,370.1
STL007619,TXN007619,2026-06-08,103.88,2.13,0.15,101.6
STL016205,TXN016205,2026-06-15,199.24,3.01,0.26,195.97
STL038843,TXN038843,2026-06-08,91.81,1.17,0.12,90.52
STL016489,TXN016489,2026-06-04,13.53,0.35,0.02,13.16
STL010012,TXN010012,2026-06-10,104.85,1.31,0.14,103.4
STL041575,TXN041575,2026-06-08,220.67,4.4,0.31,215.96
STL033110,TXN033110,2026-06-03,210.05,3.16,0.27,206.62
STL010350,TXN010350,2026-06-05,472.32,7.89,0.66,463.77
STL037115,TXN037115,2026-06-07,778.98,16.85,8.57,753.56
STL026148,TXN026148,2026-06-02,36.69,0.71,0.05,35.93
STL039448,TXN039448,2026-06-10,404.73,8.8,4.45,391.48
STL011642,TXN011642,2026-06-05,114.29,1.41,0.15,112.73
STL012329,TXN012329,2026-06-12,70.27,0.95,0.09,69.23
STL006570,TXN006570,2026-06-05,87.48,1.13,0.11,86.24
STL027439,TXN027439,2026-06-09,68.52,1.23,0.1,67.19
STL001934,TXN001934,2026-06-13,24.72,0.63,0.27,23.82
STL009154,TXN009154,2026-06-04,145.54,1.74,0.19,143.61
STL043002,TXN043002,2026-06-15,241.06,3.59,0.31,237.16
STL017854,TXN017854,2026-06-11,145.03,1.73,0.19,143.11
STL022343,TXN022343,2026-06-07,636.88,12.52,0.89,623.47
STL027956,TXN027956,2026-06-12,158.4,1.87,0.21,156.32
STL023701,TXN023701,2026-06-04,73.14,0.98,0.1,72.06
STL032036,TXN032036,2026-06-03,346.88,5.82,0.49,340.57
STL045138,TXN045138,2026-06-08,203.54,2.35,0.26,200.93
STL024537,TXN024537,2026-06-12,605.61,11.91,0.85,592.85
STL020041,TXN020041,2026-06-14,81.07,1.06,0.11,79.9
STL013635,TXN013635,2026-06-15,339.0,5.69,0.47,332.84
STL031555,TXN031555,2026-06-06,109.51,1.36,0.14,108.01
STL024703,TXN024703,2026-06-11,178.88,2.09,0.23,176.56
STL008009,TXN008009,2026-06-08,365.48,6.13,0.51,358.84
STL006182,TXN006182,2026-06-02,153.71,3.1,0.22,150.39
STL034536,TXN034536,2026-06-03,128.28,2.22,0.18,125.88
STL035424,TXN035424,2026-06-07,199.94,3.4,0.28,196.26
STL011672,TXN011672,2026-06-02,105.12,1.51,0.14,103.47
STL029764,TXN029764,2026-06-08,402.13,7.94,0.56,393.63
STL020826,TXN020826,2026-06-14,224.72,4.48,0.31,219.93
STL004038,TXN004038,2026-06-09,156.69,1.86,0.2,154.63
STL008546,TXN008546,2026-06-12,116.92,1.86,0.15,114.91
STL049927,TXN049927,2026-06-05,174.67,2.04,0.23,172.4
STL041541,TXN041541,2026-06-15,525.04,11.39,5.78,507.87
STL038481,TXN038481,2026-06-05,133.93,2.98,1.47,129.48
STL018231,TXN018231,2026-06-04,421.41,7.05,0.59,413.77
STL011826,TXN011826,2026-06-06,11.43,0.33,0.01,11.09
STL022342,TXN022342,2026-06-06,125.18,1.97,0.16,123.05
STL040199,TXN040199,2026-06-14,22.83,0.45,0.03,22.35
STL029758,TXN029758,2026-06-06,120.66,1.48,0.16,119.02
STL039813,TXN039813,2026-06-04,333.71,7.27,3.67,322.77
STL044266,TXN044266,2026-06-09,79.08,1.4,0.11,77.57
STL026396,TXN026396,2026-06-14,425.22,8.39,0.6,416.23
STL023795,TXN023795,2026-06-15,120.01,1.47,0.16,118.38
STL037557,TXN037557,2026-06-09,75.76,1.35,0.11,74.3
STL021427,TXN021427,2026-06-13,594.38,11.69,0.83,581.86
STL003452,TXN003452,2026-06-06,332.26,6.58,0.47,325.21
STL048657,TXN048657,2026-06-14,143.86,1.72,0.19,141.95
STL036398,TXN036398,2026-06-13,331.27,7.22,3.64,320.41
STL023127,TXN023127,2026-06-07,38.98,0.62,0.05,38.31
STL038449,TXN038449,2026-06-03,30.62,0.53,0.04,30.05
STL004998,TXN004998,2026-06-14,429.94,7.19,0.6,422.15
STL016604,TXN016604,2026-06-08,360.02,6.04,0.5,353.48
STL034545,TXN034545,2026-06-15,73.37,1.68,0.81,70.88
STL003129,TXN003129,2026-06-11,63.24,1.33,0.09,61.82
STL017675,TXN017675,2026-06-11,564.83,12.24,6.21,546.38
STL012809,TXN012809,2026-06-06,386.69,6.48,0.54,379.67
STL046251,TXN046251,2026-06-02,301.56,5.08,0.42,296.06
STL044098,TXN044098,2026-06-06,94.41,1.2,0.12,93.09
STL022248,TXN022248,2026-06-09,37.32,0.6,0.05,36.67
STL004259,TXN004259,2026-06-12,339.48,5.7,0.48,333.3
STL047651,TXN047651,2026-06-02,29.39,0.58,0.04,28.77
STL048753,TXN048753,2026-06-02,175.87,2.06,0.23,173.58
STL045745,TXN045745,2026-06-14,261.53,5.72,2.88,252.93
STL014900,TXN014900,2026-06-05,558.54,10.99,0.78,546.77
STL047740,TXN047740,2026-06-10,202.96,3.06,0.26,199.64
STL032212,TXN032212,2026-06-08,41.29,0.64,0.05,40.6
STL010867,TXN010867,2026-06-06,278.05,4.11,0.36,273.58
STL000477,TXN000477,2026-06-14,143.26,1.71,0.19,141.36
STL005346,TXN005346,2026-06-14,326.66,5.49,0.46,320.71
STL043090,TXN043090,2026-06-14,48.26,0.9,0.06,47.3
STL022268,TXN022268,2026-06-02,36.92,0.74,0.05,36.13
STL007756,TXN007756,2026-06-10,68.94,0.93,0.09,67.92
STL009070,TXN009070,2026-06-08,143.36,2.23,0.19,140.94
STL023568,TXN023568,2026-06-06,626.01,13.56,6.89,605.56
STL025881,TXN025881,2026-06-06,289.84,4.28,0.38,285.18
STL047390,TXN047390,2026-06-09,164.02,2.52,0.21,161.29
STL035617,TXN035617,2026-06-09,299.26,5.04,0.42,293.8
STL028621,TXN028621,2026-06-15,540.74,10.64,0.76,529.34
STL032748,TXN032748,2026-06-14,63.56,1.11,0.08,62.37
STL036018,TXN036018,2026-06-03,218.99,2.51,0.28,216.2
STL040466,TXN040466,2026-06-12,291.66,6.37,3.21,282.08
STL037685,TXN037685,2026-06-13,232.61,3.48,0.3,228.83
STL016840,TXN016840,2026-06-02,69.04,1.24,0.1,67.7
STL037816,TXN037816,2026-06-15,62.51,1.1,0.08,61.33
STL034051,TXN034051,2026-06-06,76.79,1.3,0.1,75.39
STL022159,TXN022159,2026-06-15,243.18,3.62,0.32,239.24
STL044877,TXN044877,2026-06-11,56.34,0.8,0.07,55.47
STL013146,TXN013146,2026-06-07,205.64,2.37,0.27,203.0
STL006649,TXN006649,2026-06-06,616.79,13.36,6.78,596.65
STL022920,TXN022920,2026-06-12,601.52,11.83,0.84,588.85
STL041343,TXN041343,2026-06-10,118.55,2.06,0.17,116.32
STL036926,TXN036926,2026-06-11,452.92,8.93,0.63,443.36
STL022443,TXN022443,2026-06-04,187.32,3.19,0.26,183.87
STL024906,TXN024906,2026-06-04,21.87,0.53,0.03,21.31
STL039959,TXN039959,2026-06-03,513.11,10.11,0.72,502.28
STL039379,TXN039379,2026-06-08,123.94,2.52,0.17,121.25
STL015463,TXN015463,2026-06-12,384.27,6.44,0.54,377.29
STL020842,TXN020842,2026-06-10,204.71,2.36,0.27,202.08
STL040014,TXN040014,2026-06-02,50.2,0.74,0.07,49.39
STL025378,TXN025378,2026-06-07,352.6,6.98,0.49,345.13
STL029477,TXN029477,2026-06-11,34.14,0.7,0.04,33.4
STD038273,TXN038273,2026-06-16,200.71,4.01,0.28,196.42
STL021956,TXN021956,2026-06-10,420.94,8.31,0.59,412.04
STL017931,TXN017931,2026-06-09,105.21,1.31,0.14,103.76
STL030538,TXN030538,2026-06-11,66.62,0.91,0.09,65.62
STL034284,TXN034284,2026-06-15,86.99,1.12,0.11,85.76
STL000038,TXN000038,2026-06-12,72.28,0.97,0.09,71.22
STL047073,TXN047073,2026-06-10,196.43,3.34,0.28,192.81
STL019343,TXN019343,2026-06-04,393.97,7.78,0.55,385.64
STL017889,TXN017889,2026-06-06,419.18,7.02,0.59,411.57
STL038034,TXN038034,2026-06-12,151.47,1.8,0.2,149.47
STL049321,TXN049321,2026-06-02,472.87,7.9,0.66,464.31
STL033732,TXN033732,2026-06-14,104.3,1.82,0.15,102.33
STL029041,TXN029041,2026-06-03,84.61,1.1,0.11,83.4
STL013076,TXN013076,2026-06-10,131.66,1.59,0.17,129.9
STL031678,TXN031678,2026-06-08,156.39,1.85,0.2,154.34
STL000413,TXN000413,2026-06-04,289.38,4.27,0.38,284.73
STL031055,TXN031055,2026-06-14,72.32,0.97,0.09,71.26
STL031922,TXN031922,2026-06-09,95.22,1.55,0.12,93.55
STL046982,TXN046982,2026-06-07,858.9,18.57,9.45,830.88
STL026447,TXN026447,2026-06-08,401.39,7.93,0.56,392.9
STL009896,TXN009896,2026-06-08,810.38,17.52,8.91,783.95
STL002944,TXN002944,2026-06-05,143.41,1.72,0.19,141.5
STL044527,TXN044527,2026-06-09,183.4,2.14,0.24,181.02
STL005727,TXN005727,2026-06-15,244.61,4.14,0.34,240.13
STL004314,TXN004314,2026-06-15,108.3,1.35,0.14,106.81
STL000085,TXN000085,2026-06-06,214.11,4.28,0.3,209.53
STL035972,TXN035972,2026-06-03,344.92,5.79,0.48,338.65
STL048021,TXN048021,2026-06-06,156.27,2.41,0.2,153.66
STL025452,TXN025452,2026-06-07,445.5,7.45,0.62,437.43
STL025202,TXN025202,2026-06-02,252.0,5.01,0.35,246.64
STL018442,TXN018442,2026-06-15,83.18,1.08,0.11,81.99
STL049427,TXN049427,2026-06-04,465.14,7.77,0.65,456.72
STL034991,TXN034991,2026-06-02,125.47,1.53,0.16,123.78
STL014056,TXN014056,2026-06-15,178.69,3.05,0.25,175.39
STL000675,TXN000675,2026-06-13,99.98,1.26,0.13,98.59
STL005282,TXN005282,2026-06-12,386.92,6.48,0.54,379.9
STL034219,TXN034219,2026-06-15,45.11,0.68,0.06,44.37
STL026188,TXN026188,2026-06-12,169.67,1.99,0.22,167.46
STL015502,TXN015502,2026-06-04,374.55,6.28,0.52,367.75
STL030090,TXN030090,2026-06-15,147.84,2.98,0.21,144.65
STL049751,TXN049751,2026-06-05,250.17,4.98,0.35,244.84
STL038154,TXN038154,2026-06-13,618.39,12.16,0.87,605.36
STL035116,TXN035116,2026-06-03,47.57,0.71,0.06,46.8
STL024867,TXN024867,2026-06-05,173.99,2.04,0.23,171.72
STL036271,TXN036271,2026-06-09,216.83,2.49,0.28,214.06
STL045887,TXN045887,2026-06-02,315.19,5.3,0.44,309.45
STL003964,TXN003964,2026-06-14,147.35,1.76,0.19,145.4
STL005382,TXN005382,2026-06-09,249.42,4.22,0.35,244.85
STL012843,TXN012843,2026-06-04,353.6,5.93,0.5,347.17
STL016827,TXN016827,2026-06-14,98.54,1.73,0.14,96.67
STL015775,TXN015775,2026-06-10,110.64,1.37,0.14,109.13
STL039143,TXN039143,2026-06-07,184.13,3.14,0.26,180.73
STL020737,TXN020737,2026-06-13,159.05,3.2,0.22,155.63
STL001274,TXN001274,2026-06-08,201.85,3.05,0.26,198.54
STL037092,TXN037092,2026-06-11,197.83,2.29,0.26,195.28
STL030029,TXN030029,2026-06-12,246.06,4.16,0.34,241.56
STL017324,TXN017324,2026-06-15,42.25,0.65,0.05,41.55
STL043561,TXN043561,2026-06-12,261.9,3.89,0.34,257.67
STL042846,TXN042846,2026-06-10,81.44,1.07,0.11,80.26
STL011845,TXN011845,2026-06-05,136.96,2.77,0.19,134.0
STL016935,TXN016935,2026-06-03,265.55,4.48,0.37,260.7
STL029473,TXN029473,2026-06-06,396.59,6.64,0.56,389.39
STL038448,TXN038448,2026-06-07,74.82,1.27,0.1,73.45
STL005944,TXN005944,2026-06-09,250.45,4.98,0.35,245.12
STL000797,TXN000797,2026-06-04,96.85,1.99,0.14,94.72
STL029899,TXN029899,2026-06-09,13.77,0.35,0.02,13.4
STL041510,TXN041510,2026-06-08,50.8,0.74,0.07,49.99
STL048238,TXN048238,2026-06-05,691.56,14.97,7.61,668.98
