invoice_id,vendor,category,invoice_date,entered_date,amount,approver
AP000164,Amazon Web Services,infrastructure,2025-11-13,2025-11-17,2537.24,M14
AP003690,Nimbus Consulting,office,2026-06-09,2026-06-11,560.93,M10
AP000994,PwC,accounting,2026-02-22,2026-02-23,20135.41,M04
AP001878,Dockside Solutions,professional_services,2026-03-25,2026-03-30,667.65,M10
AP000970,Wilson Sonsini,legal,2026-01-09,2026-01-12,5919.74,M03
AP000877,Robert Half,recruiting,2025-11-19,2025-11-24,3771.92,M07
AP003246,Keystone Trading,hardware,2025-11-30,2025-12-01,779.31,M14
AP001060,Global Catering Co,events,2026-04-19,2026-04-23,1866.17,M01
AP005397,Yonder Services,facilities,2026-04-15,2026-04-15,207.39,M02
AP000824,Uline,office,2025-12-16,2025-12-17,429.74,M10
AP003083,Keystone Services,office,2025-09-09,2025-09-11,156.9,M09
AP002565,Harbor Services,events,2025-12-05,2025-12-08,476.9,M05
AP001054,Global Catering Co,events,2026-03-19,2026-03-23,625.91,M14
AP001012,Marsh Insurance,insurance,2026-04-30,2026-05-04,4142.44,M07
AP003174,Keystone Industries,professional_services,2025-08-02,2025-08-05,433.71,M14
AP000003,Amazon Web Services,infrastructure,2025-07-15,2025-07-16,890.87,M02
AP004983,Umber Works,marketing,2025-09-04,2025-09-08,135.65,M10
AP003875,Onyx Industries,facilities,2025-11-03,2025-11-03,141.72,M14
AP005491,Yonder Group,hardware,2026-03-20,2026-03-20,1931.65,M04
AP004120,Prairie Works,office,2026-03-31,2026-04-01,92.84,M06
AP004539,Sable Services,logistics,2026-03-08,2026-03-09,614.16,M06
AP005779,Summit Interiors,facilities,2025-07-29,2025-08-04,6984.2,M03
AP000183,Amazon Web Services,infrastructure,2025-12-02,2025-12-03,1520.0,M04
AP001166,Meridian Travel,travel,2026-03-08,2026-03-10,1959.03,M03
AP001799,Cinder Works,logistics,2025-09-15,2025-09-18,98.39,M05
AP004035,Prairie Partners,office,2025-08-24,2025-08-26,356.6,M12
AP004644,Sable Works,office,2025-07-08,2025-07-14,190.88,M06
AP004293,Quarry Labs,events,2025-11-14,2025-11-18,389.97,M08
AP000368,Amazon Web Services,infrastructure,2026-05-06,2026-05-07,1255.84,M04
AP004046,Prairie Partners,office,2026-01-02,2026-01-05,319.99,M10
AP003906,Onyx Group,office,2025-12-11,2025-12-11,403.87,M06
AP000577,Salesforce,software,2026-01-01,2026-01-01,7367.14,M05
AP002687,Harbor Works,hardware,2025-12-21,2025-12-22,102.67,M05
AP003839,Onyx Solutions,software,2026-02-21,2026-02-23,393.69,M01
AP002303,Fulcrum Industries,professional_services,2025-12-02,2025-12-04,408.83,M05
AP000315,Amazon Web Services,infrastructure,2026-04-20,2026-04-21,3135.6,M02
AP005581,Zephyr Supply,office,2026-03-12,2026-03-12,363.97,M06
AP005572,Zephyr Supply,office,2025-10-18,2025-10-20,484.48,M08
AP004365,Rampart Services,logistics,2026-02-11,2026-02-13,142.35,M13
AP005379,Yonder Supply,software,2026-03-18,2026-03-18,803.21,M09
AP005021,Vela Supply,facilities,2025-10-18,2025-10-21,323.89,M02
AP004591,Sable Industries,professional_services,2025-07-16,2025-07-21,128.61,M04
AP003764,Nimbus Works,software,2025-11-29,2025-12-01,762.23,M05
AP001824,Cinder Trading,marketing,2025-11-12,2025-11-14,838.69,M07
AP004515,Rampart Trading,office,2026-04-22,2026-04-27,266.41,M06
AP004437,Rampart Industries,facilities,2026-02-04,2026-02-09,2075.19,M04
AP000607,Atlassian,software,2025-11-06,2025-11-10,1437.54,M10
AP005271,Wharf Partners,professional_services,2026-02-28,2026-03-04,164.46,M08
AP000117,Amazon Web Services,infrastructure,2025-10-07,2025-10-07,3515.03,M03
AP001711,Cinder Consulting,marketing,2025-09-23,2025-09-29,412.56,M07
AP000071,Amazon Web Services,infrastructure,2025-08-07,2025-08-07,1443.52,M05
AP003294,Loom Solutions,professional_services,2025-07-17,2025-07-21,1092.95,M01
AP005749,WeWork,facilities,2026-01-19,2026-01-22,8285.83,M06
AP000583,Salesforce,software,2026-02-09,2026-02-12,3460.3,M12
AP005751,Amazon Web Services,infrastructure,2025-11-16,2025-11-17,2537.24,M10
AP004952,Umber Group,software,2025-10-18,2025-10-21,741.58,M13
AP003154,Keystone Partners,hardware,2025-09-22,2025-09-24,182.27,M06
AP003929,Onyx Works,facilities,2025-07-16,2025-07-21,138.39,M03
AP000567,Salesforce,software,2025-10-08,2025-10-08,3389.86,M07
AP002247,Fulcrum Solutions,hardware,2026-01-27,2026-01-29,221.87,M06
AP003978,Prairie Services,logistics,2025-07-21,2025-07-21,507.99,M01
AP004195,Quarry Solutions,office,2025-09-18,2025-09-22,393.55,M03
AP001438,Acme Works,professional_services,2025-12-04,2025-12-05,147.75,M09
AP001826,Cinder Trading,marketing,2025-12-17,2025-12-19,281.53,M04
AP003102,Keystone Solutions,events,2025-09-21,2025-09-22,90.65,M07
AP005607,Zephyr Solutions,office,2025-10-17,2025-10-20,262.43,M10
AP001539,Borealis Partners,software,2025-08-21,2025-08-25,2930.56,M01
AP002947,Juniper Consulting,office,2025-11-16,2025-11-19,709.42,M01
AP004572,Sable Consulting,professional_services,2026-02-10,2026-02-13,211.95,M03
AP004004,Prairie Solutions,events,2025-12-21,2025-12-23,405.8,M13
AP000886,Robert Half,recruiting,2026-01-19,2026-01-23,3290.38,M04
AP004581,Sable Partners,office,2025-10-21,2025-10-24,531.41,M08
AP005047,Vela Services,software,2026-06-13,2026-06-15,211.38,M02
AP001319,Acme Solutions,software,2025-11-06,2025-11-07,1649.29,M03
AP003736,Nimbus Group,logistics,2026-06-06,2026-06-09,661.55,M12
AP001066,Global Catering Co,events,2026-05-15,2026-05-18,727.92,M09
AP005206,Wharf Services,professional_services,2025-10-05,2025-10-08,120.32,M12
AP001684,Cinder Services,facilities,2026-04-20,2026-04-20,689.95,M04
AP001234,CDW,hardware,2026-04-14,2026-04-17,863.39,M11
AP003526,Mosaic Partners,hardware,2026-02-16,2026-02-17,356.99,M12
AP002960,Juniper Consulting,office,2026-06-05,2026-06-09,338.21,M09
AP002397,Gable Services,hardware,2025-11-13,2025-11-17,1191.95,M05
AP002838,Inlet Labs,facilities,2026-02-04,2026-02-06,66.1,M03
AP000682,WeWork,facilities,2026-04-28,2026-04-28,6175.15,M03
AP001597,Borealis Group,events,2026-06-04,2026-06-08,387.28,M08
AP002332,Fulcrum Labs,software,2025-09-21,2025-09-24,326.74,M09
AP001302,Acme Services,facilities,2025-08-27,2025-09-01,1182.27,M09
AP005767,Summit Interiors,facilities,2025-10-18,2025-10-21,9478.06,M07
AP004435,Rampart Industries,facilities,2025-12-25,2025-12-29,636.03,M03
AP000492,Snowflake,infrastructure,2026-06-20,2026-06-23,7241.91,M08
AP001010,Marsh Insurance,insurance,2026-03-14,2026-03-18,6319.35,M07
AP003982,Prairie Services,logistics,2025-09-02,2025-09-03,209.25,M13
AP003383,Loom Labs,events,2025-08-24,2025-08-26,94.75,M01
AP002418,Gable Solutions,software,2026-03-31,2026-03-31,397.04,M04
AP004431,Rampart Industries,facilities,2025-09-17,2025-09-19,291.51,M05
AP005647,Zephyr Partners,professional_services,2026-02-08,2026-02-11,241.28,M10
AP002336,Fulcrum Labs,software,2025-11-04,2025-11-10,261.54,M13
AP001890,Dockside Consulting,office,2025-10-20,2025-10-20,73.09,M08
AP005480,Yonder Group,hardware,2025-08-15,2025-08-18,574.49,M05
AP003711,Nimbus Industries,facilities,2025-12-30,2026-01-02,46.97,M05
AP005844,Northgate Logistics,logistics,2025-08-17,2025-08-21,659.29,M01
AP005071,Vela Consulting,office,2025-12-23,2025-12-24,189.96,M13
AP004420,Rampart Partners,logistics,2026-02-16,2026-02-19,390.24,M04
AP000296,Amazon Web Services,infrastructure,2026-03-20,2026-03-23,1334.49,M10
AP001463,Borealis Supply,marketing,2025-11-29,2025-12-01,1200.32,M07
AP001079,Apex Print Media,marketing,2025-09-03,2025-09-04,899.74,M01
AP003292,Loom Services,professional_services,2026-06-20,2026-06-22,556.11,M11
AP001892,Dockside Consulting,office,2025-12-08,2025-12-11,171.45,M05
AP001748,Cinder Industries,software,2025-08-13,2025-08-14,202.99,M07
AP002411,Gable Solutions,software,2025-12-31,2026-01-01,2179.01,M10
AP000807,Uline,office,2025-08-19,2025-08-21,255.53,M07
AP004078,Prairie Group,hardware,2025-10-29,2025-10-31,232.85,M07
AP003858,Onyx Consulting,events,2026-05-06,2026-05-11,150.74,M13
AP004396,Rampart Consulting,professional_services,2025-12-23,2025-12-23,180.2,M07
AP002614,Harbor Partners,software,2025-09-05,2025-09-08,721.51,M10
AP003200,Keystone Labs,facilities,2025-07-14,2025-07-15,270.37,M03
AP003056,Juniper Trading,events,2026-04-06,2026-04-06,94.54,M14
AP000493,Snowflake,infrastructure,2026-06-15,2026-06-18,3408.41,M09
AP003904,Onyx Group,office,2025-11-05,2025-11-10,295.83,M10
AP002806,Inlet Industries,professional_services,2026-02-21,2026-02-23,766.81,M09
AP005385,Yonder Services,facilities,2025-09-05,2025-09-08,432.8,M06
AP002988,Juniper Industries,events,2025-08-03,2025-08-07,402.06,M14
AP001979,Dockside Works,software,2025-12-15,2025-12-18,431.3,M03
AP005529,Yonder Works,office,2025-12-04,2025-12-05,375.68,M09
AP004126,Prairie Works,office,2026-06-12,2026-06-16,124.52,M14
AP004800,Tundra Group,facilities,2026-05-04,2026-05-08,515.27,M02
AP004635,Sable Labs,marketing,2026-02-10,2026-02-12,408.28,M14
AP002019,Ember Supply,marketing,2026-01-18,2026-01-20,68.67,M06
AP005520,Yonder Labs,facilities,2026-06-02,2026-06-05,158.1,M05
AP004823,Tundra Works,events,2025-12-18,2025-12-22,268.26,M10
AP000702,Iron Mountain,facilities,2026-05-06,2026-05-11,219.95,M07
AP002692,Harbor Works,hardware,2026-03-01,2026-03-02,279.71,M01
AP004563,Sable Consulting,professional_services,2025-09-04,2025-09-05,278.57,M06
AP003936,Onyx Works,facilities,2025-10-23,2025-10-23,172.41,M03
AP003706,Nimbus Industries,facilities,2025-10-18,2025-10-21,1363.97,M10
AP003016,Juniper Labs,software,2026-01-06,2026-01-09,141.44,M10
AP005694,Zephyr Labs,marketing,2025-07-17,2025-07-17,257.72,M12
AP001030,Global Catering Co,events,2025-10-04,2025-10-08,405.03,M13
AP005267,Wharf Partners,professional_services,2025-10-31,2025-11-04,245.28,M14
AP005101,Vela Industries,hardware,2025-10-10,2025-10-10,754.84,M04
AP004127,Prairie Trading,professional_services,2025-07-20,2025-07-21,370.57,M06
AP001808,Cinder Works,logistics,2026-03-16,2026-03-16,380.04,M12
AP005457,Yonder Partners,marketing,2026-03-24,2026-03-27,964.36,M02
AP003328,Loom Partners,professional_services,2025-07-06,2025-07-07,145.57,M08
AP004843,Tundra Trading,facilities,2026-06-04,2026-06-08,1397.89,M07
AP004303,Quarry Labs,events,2026-03-31,2026-04-02,192.8,M05
AP000761,Staples Business,office,2026-01-07,2026-01-09,183.11,M10
AP001247,CDW,hardware,2026-06-10,2026-06-15,1630.65,M08
AP003005,Juniper Group,software,2025-12-12,2025-12-15,226.9,M12
AP005140,Vela Labs,software,2025-12-04,2025-12-08,365.65,M03
AP001410,Acme Labs,facilities,2025-08-10,2025-08-11,372.5,M13
AP001663,Cinder Supply,events,2026-02-17,2026-02-20,203.13,M03
AP005234,Wharf Solutions,office,2026-03-17,2026-03-17,426.88,M02
AP005329,Wharf Works,professional_services,2025-08-02,2025-08-05,147.83,M04
AP001451,Acme Trading,office,2025-10-15,2025-10-20,74.16,M03
AP002874,Inlet Trading,hardware,2025-12-22,2025-12-26,177.54,M13
AP002905,Juniper Supply,events,2026-03-09,2026-03-13,191.53,M14
AP003797,Onyx Supply,hardware,2025-11-24,2025-11-26,1900.17,M11
AP005415,Yonder Solutions,events,2026-04-14,2026-04-17,522.18,M10
AP004513,Rampart Trading,office,2026-04-23,2026-04-27,709.92,M05
AP005409,Yonder Solutions,events,2025-10-14,2025-10-20,136.53,M05
AP002681,Harbor Works,hardware,2025-10-01,2025-10-03,338.39,M14
AP003791,Nimbus Trading,software,2026-05-18,2026-05-22,338.9,M11
AP005875,Northgate Logistics,logistics,2025-07-15,2025-07-21,10139.44,M07
AP005253,Wharf Consulting,office,2026-04-16,2026-04-20,198.47,M14
AP003172,Keystone Partners,hardware,2026-06-03,2026-06-04,262.95,M03
AP000740,Staples Business,office,2025-10-18,2025-10-20,66.85,M13
AP002570,Harbor Services,events,2026-04-01,2026-04-06,158.06,M09
AP001338,Acme Consulting,facilities,2025-10-24,2025-10-24,355.07,M01
AP005518,Yonder Labs,facilities,2026-05-13,2026-05-15,204.92,M02
AP002291,Fulcrum Partners,professional_services,2026-03-01,2026-03-02,121.47,M07
AP005190,Wharf Supply,professional_services,2026-01-19,2026-01-19,1390.23,M05
AP005792,Northgate Logistics,logistics,2025-07-03,2025-07-03,330.47,M02
AP004057,Prairie Industries,marketing,2025-09-17,2025-09-18,1322.22,M12
AP001291,Acme Supply,software,2026-02-22,2026-02-23,521.35,M07
AP000650,Figma,software,2026-02-27,2026-03-02,359.55,M02
AP000874,Robert Half,recruiting,2025-11-13,2025-11-17,6121.23,M01
AP002786,Inlet Consulting,marketing,2026-05-18,2026-05-18,495.18,M01
AP001500,Borealis Solutions,marketing,2025-07-22,2025-07-25,92.51,M06
AP000998,PwC,accounting,2026-05-01,2026-05-04,12828.78,M06
AP001510,Borealis Solutions,marketing,2026-04-28,2026-05-04,173.16,M07
AP000358,Amazon Web Services,infrastructure,2026-05-17,2026-05-21,5727.7,M07
AP001789,Cinder Labs,marketing,2025-11-24,2025-11-27,314.74,M07
AP003945,Onyx Works,facilities,2026-06-18,2026-06-22,1030.67,M05
AP005248,Wharf Consulting,office,2026-01-10,2026-01-12,140.18,M08
AP004300,Quarry Labs,events,2026-03-04,2026-03-09,1035.15,M09
AP000398,Amazon Web Services,infrastructure,2026-06-03,2026-06-08,1283.43,M02
AP001105,Apex Print Media,marketing,2026-03-28,2026-03-31,1784.97,M07
AP002074,Ember Consulting,marketing,2026-02-12,2026-02-12,452.02,M03
AP003753,Nimbus Labs,professional_services,2026-05-29,2026-06-01,334.07,M09
AP002435,Gable Consulting,facilities,2026-01-23,2026-01-27,544.7,M01
AP002320,Fulcrum Group,professional_services,2025-11-23,2025-11-24,537.07,M09
AP005490,Yonder Group,hardware,2026-02-09,2026-02-13,429.56,M01
AP001513,Borealis Solutions,marketing,2026-06-17,2026-06-19,1118.38,M06
AP005121,Vela Group,professional_services,2025-08-05,2025-08-11,955.82,M12
AP001148,Meridian Travel,travel,2025-12-15,2025-12-16,573.87,M09
AP004034,Prairie Partners,office,2025-08-10,2025-08-13,167.22,M02
AP005109,Vela Industries,hardware,2026-01-03,2026-01-05,365.13,M05
AP000004,Amazon Web Services,infrastructure,2025-07-25,2025-07-28,3798.8,M12
AP004063,Prairie Industries,marketing,2026-01-27,2026-02-02,980.15,M02
AP004896,Umber Consulting,software,2025-08-12,2025-08-15,731.45,M11
AP003681,Nimbus Consulting,office,2026-01-28,2026-02-02,113.59,M14
AP005663,Zephyr Industries,logistics,2026-01-31,2026-02-04,227.44,M02
AP000369,Amazon Web Services,infrastructure,2026-05-18,2026-05-20,4197.38,M01
AP000794,Staples Business,office,2026-05-20,2026-05-21,99.22,M07
AP004494,Rampart Works,facilities,2026-05-10,2026-05-11,501.5,M09
AP004554,Sable Solutions,software,2025-10-12,2025-10-16,741.11,M05
AP003775,Nimbus Works,software,2026-05-09,2026-05-11,1057.21,M09
AP003860,Onyx Partners,software,2025-09-07,2025-09-08,384.83,M01
AP000681,WeWork,facilities,2026-05-10,2026-05-11,6479.91,M02
AP002122,Ember Group,events,2025-08-04,2025-08-08,1180.02,M06
AP005903,Northgate Logistics,logistics,2026-04-13,2026-04-15,574.95,M08
AP005250,Wharf Consulting,office,2026-02-09,2026-02-13,815.05,M06
AP003846,Onyx Consulting,events,2025-07-21,2025-07-25,347.96,M09
AP001861,Dockside Services,logistics,2026-04-23,2026-04-23,120.03,M12
AP003902,Onyx Group,office,2025-10-06,2025-10-10,108.0,M06
AP000261,Amazon Web Services,infrastructure,2026-02-08,2026-02-11,2737.17,M09
AP000130,Amazon Web Services,infrastructure,2025-10-22,2025-10-27,626.47,M05
AP005218,Wharf Services,professional_services,2026-06-03,2026-06-04,214.72,M06
AP004876,Umber Services,hardware,2026-05-03,2026-05-06,694.4,M05
AP002596,Harbor Consulting,marketing,2025-08-22,2025-08-25,1455.35,M06
AP005085,Vela Partners,office,2025-09-26,2025-09-26,824.88,M04
AP004815,Tundra Labs,professional_services,2026-03-19,2026-03-19,261.58,M06
AP003372,Loom Group,events,2026-02-16,2026-02-20,766.68,M03
AP001213,CDW,hardware,2025-11-18,2025-11-20,3592.77,M07
AP004158,Quarry Supply,hardware,2025-12-09,2025-12-10,129.49,M10
AP005571,Zephyr Supply,office,2025-10-16,2025-10-20,1029.66,M13
AP000018,Amazon Web Services,infrastructure,2025-07-26,2025-07-28,3476.77,M14
AP001142,Meridian Travel,travel,2025-10-29,2025-11-03,516.1,M02
AP002616,Harbor Partners,software,2025-10-30,2025-11-03,169.02,M06
AP004981,Umber Works,marketing,2025-09-22,2025-09-24,197.5,M04
AP005872,Northgate Logistics,logistics,2026-05-23,2026-05-25,337.41,M10
AP004812,Tundra Labs,professional_services,2025-12-20,2025-12-23,162.01,M11
AP002997,Juniper Industries,events,2026-01-10,2026-01-12,391.78,M14
AP004010,Prairie Solutions,events,2026-04-21,2026-04-27,950.75,M13
AP001028,Global Catering Co,events,2025-10-12,2025-10-13,197.74,M06
AP000443,Snowflake,infrastructure,2025-10-19,2025-10-21,5046.19,M09
AP002371,Fulcrum Trading,marketing,2026-03-28,2026-03-30,701.48,M11
AP001600,Borealis Labs,logistics,2025-09-20,2025-09-22,404.25,M06
AP005667,Zephyr Industries,logistics,2026-06-13,2026-06-16,674.85,M13
AP004959,Umber Labs,office,2025-08-27,2025-09-01,1698.06,M08
AP003565,Mosaic Group,professional_services,2026-03-12,2026-03-16,1222.57,M11
AP001882,Dockside Solutions,professional_services,2026-05-10,2026-05-14,247.52,M13
AP005226,Wharf Solutions,office,2025-10-29,2025-10-31,140.28,M07
AP002008,Dockside Trading,professional_services,2026-05-22,2026-05-22,114.1,M11
AP005589,Zephyr Services,professional_services,2025-10-11,2025-10-15,133.23,M01
AP002555,Harbor Services,events,2025-07-06,2025-07-10,64.01,M02
AP002065,Ember Consulting,marketing,2025-08-17,2025-08-20,140.82,M12
AP004819,Tundra Works,events,2025-08-03,2025-08-04,316.45,M13
AP003397,Loom Labs,events,2026-05-24,2026-05-25,337.49,M03
AP001522,Borealis Consulting,facilities,2025-11-03,2025-11-03,519.49,M03
AP004608,Sable Group,logistics,2025-10-16,2025-10-16,407.52,M08
AP004592,Sable Industries,professional_services,2025-09-03,2025-09-05,1577.89,M06
AP003455,Mosaic Services,facilities,2025-08-11,2025-08-15,303.46,M13
AP001550,Borealis Partners,software,2026-05-15,2026-05-18,88.84,M11
AP005723,Zephyr Works,logistics,2026-05-17,2026-05-21,262.57,M05
AP002233,Fulcrum Services,hardware,2026-05-08,2026-05-12,95.3,M04
AP005580,Zephyr Supply,office,2026-03-19,2026-03-23,546.73,M07
AP003068,Keystone Supply,office,2025-12-25,2025-12-29,354.23,M01
AP002880,Inlet Trading,hardware,2026-04-01,2026-04-01,541.78,M05
AP005370,Yonder Supply,software,2025-07-25,2025-07-28,87.9,M11
AP004314,Quarry Works,logistics,2026-01-21,2026-01-26,264.4,M07
AP002006,Dockside Trading,professional_services,2026-03-25,2026-03-30,479.7,M03
AP002121,Ember Group,events,2025-08-27,2025-08-29,338.59,M14
AP000855,Robert Half,recruiting,2025-07-28,2025-07-29,5756.66,M07
AP004338,Rampart Supply,software,2025-11-14,2025-11-18,207.11,M06
AP001223,CDW,hardware,2026-01-01,2026-01-02,1921.13,M11
AP002143,Ember Labs,software,2025-10-04,2025-10-06,745.99,M07
AP005049,Vela Solutions,software,2025-08-10,2025-08-13,637.96,M06
AP003921,Onyx Labs,office,2025-12-10,2025-12-12,972.62,M03
AP002487,Gable Group,office,2026-02-22,2026-02-23,115.46,M11
AP003724,Nimbus Group,logistics,2025-12-02,2025-12-02,519.46,M04
AP002668,Harbor Labs,professional_services,2025-12-06,2025-12-08,239.55,M02
AP002547,Harbor Supply,logistics,2026-01-19,2026-01-22,206.05,M12
AP004811,Tundra Labs,professional_services,2025-11-13,2025-11-17,600.13,M09
AP001601,Borealis Labs,logistics,2025-09-15,2025-09-17,327.19,M04
AP003259,Loom Supply,professional_services,2025-08-05,2025-08-07,168.07,M04
AP003787,Nimbus Trading,software,2026-03-23,2026-03-23,147.28,M05
AP000718,Staples Business,office,2025-08-02,2025-08-05,146.62,M01
AP005546,Yonder Works,office,2026-06-14,2026-06-15,498.33,M02
AP002639,Harbor Industries,events,2025-10-10,2025-10-13,67.29,M09
