expense_id,employee_id,department,expense_type,expense_date,amount,cabin_class
TE013015,E234,customer_success,meals,2025-08-18,69.49,
TE019963,E358,marketing,rideshare,2025-12-04,60.95,
TE017734,E319,g_and_a,software,2025-09-18,43.33,
TE017545,E315,marketing,airfare,2026-04-22,498.21,economy
TE007087,E128,customer_success,lodging,2026-06-21,334.54,
TE012646,E225,g_and_a,meals,2026-02-27,40.19,
TE003007,E053,engineering,meals,2026-06-11,49.84,
TE020440,E364,marketing,airfare,2026-01-26,845.0,economy
TE003289,E059,g_and_a,meals,2026-05-29,49.17,
TE012729,E227,g_and_a,lodging,2026-03-02,409.1,
TE002271,E042,sales,airfare,2025-12-05,532.9,economy
TE005201,E092,marketing,meals,2025-11-23,34.87,
TE015183,E271,g_and_a,meals,2026-01-01,36.88,
TE007807,E139,customer_success,rideshare,2025-11-23,38.86,
TE011854,E211,engineering,rideshare,2026-01-06,42.37,
TE013349,E240,engineering,rideshare,2026-04-22,57.72,
TE001915,E035,marketing,meals,2025-08-15,37.51,
TE020614,E367,marketing,meals,2026-03-28,41.5,
TE005970,E107,engineering,lodging,2026-02-14,291.8,
TE015115,E270,g_and_a,rideshare,2026-04-03,29.21,
TE013321,E240,engineering,meals,2025-12-28,34.67,
TE010463,E186,sales,rideshare,2025-11-30,39.39,
TE006452,E116,sales,meals,2026-05-12,37.17,
TE006159,E110,customer_success,airfare,2025-07-22,1273.02,economy
TE009618,E173,engineering,lodging,2025-07-08,235.08,
TE016151,E288,customer_success,airfare,2025-10-14,1079.45,economy
TE020326,E362,g_and_a,lodging,2025-07-09,308.86,
TE012903,E231,engineering,software,2026-05-05,182.28,
TE021534,E077,customer_success,airfare,2026-06-04,1252.39,
TE003079,E054,engineering,lodging,2025-11-19,199.38,
TE021389,E237,g_and_a,meals,2026-04-29,101.21,
TE000946,E017,customer_success,rideshare,2025-12-14,37.08,
TE018248,E328,engineering,meals,2026-01-23,27.15,
TE006804,E123,sales,meals,2025-10-28,33.72,
TE006131,E110,customer_success,meals,2025-10-11,25.98,
TE018641,E336,customer_success,lodging,2025-07-16,411.67,
TE015866,E281,customer_success,airfare,2026-06-06,1389.35,economy
TE017708,E319,g_and_a,rideshare,2025-11-21,31.96,
TE018510,E334,g_and_a,rideshare,2026-05-25,66.48,
TE011780,E209,marketing,meals,2026-06-20,23.24,
TE004977,E089,engineering,lodging,2026-02-01,252.56,
TE014334,E256,g_and_a,meals,2026-01-06,65.06,
TE010533,E187,marketing,software,2025-11-25,133.07,
TE001246,E021,marketing,lodging,2025-07-21,369.45,
TE014407,E258,sales,meals,2025-10-02,23.16,
TE006458,E116,sales,meals,2025-08-27,40.64,
TE019229,E347,engineering,meals,2026-04-01,28.6,
TE019342,E348,engineering,airfare,2026-06-09,475.18,economy
TE005182,E091,marketing,office_supplies,2026-04-28,115.3,
TE010725,E190,customer_success,lodging,2025-07-01,373.57,
TE006938,E126,engineering,lodging,2026-03-31,247.23,
TE020159,E360,marketing,software,2026-06-26,111.3,
TE001324,E022,g_and_a,lodging,2026-03-05,201.55,
TE014453,E259,sales,meals,2025-08-26,28.97,
TE016931,E304,marketing,rideshare,2025-07-11,65.72,
TE011875,E212,g_and_a,lodging,2025-11-16,279.25,
TE021441,E077,customer_success,meals,2026-02-23,101.1,
TE018537,E334,g_and_a,airfare,2026-04-10,445.36,economy
TE010152,E181,customer_success,rideshare,2026-05-15,47.53,
TE004687,E085,engineering,meals,2026-05-31,12.18,
TE016264,E289,marketing,meals,2026-03-15,71.46,
TE003599,E065,marketing,lodging,2025-12-08,354.6,
TE007985,E144,g_and_a,meals,2025-11-18,50.22,
TE009263,E166,engineering,rideshare,2026-02-20,59.86,
TE006798,E123,sales,airfare,2025-09-03,658.27,economy
TE015019,E268,g_and_a,meals,2025-10-13,30.38,
TE004873,E087,sales,rideshare,2025-09-10,77.09,
TE021356,E380,engineering,lodging,2025-10-17,375.99,
TE005420,E097,marketing,rideshare,2026-03-08,25.03,
TE002385,E044,engineering,conference,2025-07-01,867.8,
TE000893,E016,engineering,airfare,2025-08-28,236.12,economy
TE008439,E153,g_and_a,rideshare,2026-01-02,10.23,
TE016327,E291,g_and_a,software,2026-05-27,53.28,
TE002709,E049,engineering,airfare,2026-01-22,1014.0,economy
TE010640,E189,marketing,meals,2025-07-17,37.63,
TE009741,E175,g_and_a,software,2026-03-20,80.45,
TE004763,E086,sales,meals,2026-01-12,51.76,
TE004491,E080,customer_success,meals,2025-09-16,28.7,
TE021200,E377,engineering,office_supplies,2026-06-26,80.45,
TE006082,E109,sales,airfare,2026-02-22,885.44,economy
TE010857,E192,engineering,meals,2026-02-16,50.83,
TE001597,E028,g_and_a,rideshare,2026-05-30,57.8,
TE018951,E342,engineering,rideshare,2025-10-05,60.95,
TE017394,E312,engineering,rideshare,2025-07-18,78.88,
TE004101,E073,sales,airfare,2026-01-21,374.72,economy
TE017044,E305,customer_success,meals,2026-04-15,44.24,
TE001680,E031,engineering,airfare,2025-12-27,1074.6,economy
TE014637,E262,engineering,rideshare,2026-06-25,10.21,
TE002574,E047,marketing,lodging,2026-03-21,430.13,
TE014999,E268,g_and_a,airfare,2025-07-17,434.39,economy
TE016775,E301,engineering,conference,2025-07-04,1559.97,
TE016094,E286,engineering,lodging,2026-02-19,143.2,
TE006119,E110,customer_success,software,2026-02-26,202.98,
TE004605,E084,engineering,software,2025-07-22,114.85,
TE017723,E319,g_and_a,rideshare,2026-05-03,20.2,
TE000686,E013,sales,rideshare,2026-01-30,52.83,
TE016565,E297,g_and_a,lodging,2025-11-01,409.51,
TE006506,E116,sales,airfare,2025-11-04,603.15,economy
TE009132,E164,g_and_a,meals,2026-01-06,45.92,
TE001739,E031,engineering,office_supplies,2025-09-23,46.5,
TE011708,E209,marketing,rideshare,2025-07-29,56.54,
TE010650,E189,marketing,meals,2026-01-29,25.9,
TE021237,E378,g_and_a,office_supplies,2026-04-23,13.34,
TE014573,E261,customer_success,meals,2025-10-18,28.08,
TE017049,E305,customer_success,airfare,2025-10-15,396.29,economy
TE003474,E063,sales,meals,2026-06-17,14.24,
TE000732,E014,sales,meals,2025-08-21,12.39,
TE021382,E070,customer_success,meals,2026-06-13,299.86,
TE013416,E241,customer_success,lodging,2025-12-02,402.88,
TE000149,E004,customer_success,meals,2026-05-18,62.9,
TE020320,E362,g_and_a,airfare,2026-03-03,1365.61,economy
TE013249,E238,marketing,lodging,2025-09-29,259.43,
TE015661,E279,marketing,meals,2025-09-20,35.37,
TE014312,E255,customer_success,lodging,2026-04-16,280.94,
TE010362,E184,g_and_a,software,2025-12-27,83.43,
TE015315,E274,engineering,lodging,2025-07-28,286.23,
TE009830,E176,sales,meals,2025-09-23,45.52,
TE005030,E089,engineering,airfare,2025-12-28,323.53,economy
TE004201,E075,marketing,meals,2026-01-03,27.17,
TE019722,E354,marketing,rideshare,2026-03-28,47.25,
TE017544,E315,marketing,lodging,2026-05-09,350.37,
TE010953,E194,g_and_a,rideshare,2025-12-13,67.22,
TE015016,E268,g_and_a,rideshare,2025-10-04,52.81,
TE009935,E177,engineering,lodging,2026-04-02,342.23,
TE011704,E208,g_and_a,airfare,2026-06-18,212.72,economy
TE013091,E235,sales,rideshare,2025-12-17,46.08,
TE019763,E355,engineering,lodging,2026-04-07,163.75,
TE007070,E128,customer_success,conference,2025-10-07,217.79,
TE003115,E055,marketing,meals,2025-10-28,15.34,
TE014170,E253,engineering,rideshare,2026-03-09,79.14,
TE017719,E319,g_and_a,meals,2026-03-25,26.18,
TE017316,E311,engineering,lodging,2026-04-05,292.67,
TE019100,E345,sales,conference,2025-07-10,824.46,
TE017832,E320,marketing,office_supplies,2026-06-09,28.39,
TE019798,E355,engineering,rideshare,2025-11-13,44.75,
TE012039,E215,g_and_a,meals,2025-07-11,38.51,
TE012058,E215,g_and_a,meals,2026-04-09,21.82,
TE014868,E266,marketing,meals,2026-03-21,23.67,
TE006284,E112,sales,airfare,2026-06-11,1352.38,economy
TE006319,E113,engineering,office_supplies,2025-11-02,75.37,
TE018113,E325,customer_success,conference,2026-06-07,1196.11,
TE016707,E300,sales,lodging,2025-07-03,292.24,
TE012263,E220,marketing,airfare,2025-11-19,506.38,economy
TE001159,E020,g_and_a,lodging,2025-11-29,236.35,
TE009444,E170,sales,office_supplies,2025-10-04,5.69,
TE018825,E340,marketing,rideshare,2026-02-27,81.32,
TE001076,E018,engineering,meals,2026-06-20,53.66,
TE010412,E185,sales,lodging,2026-05-31,281.07,
TE017070,E305,customer_success,office_supplies,2026-05-28,65.23,
TE011860,E211,engineering,rideshare,2026-04-06,23.33,
TE020535,E366,marketing,airfare,2026-05-22,1391.68,economy
TE003481,E063,sales,rideshare,2025-10-15,77.54,
TE004517,E082,marketing,software,2025-10-04,219.05,
TE013496,E242,customer_success,airfare,2025-11-19,1178.84,economy
TE008859,E159,g_and_a,lodging,2025-10-18,274.95,
TE009645,E174,g_and_a,office_supplies,2026-04-17,49.53,
TE018555,E335,sales,meals,2026-06-21,44.24,
TE004021,E072,engineering,rideshare,2026-02-08,9.22,
TE005919,E106,engineering,meals,2025-07-08,62.48,
TE013151,E236,customer_success,meals,2025-09-29,44.92,
TE005765,E103,g_and_a,rideshare,2026-05-23,83.14,
TE020911,E372,sales,software,2026-01-24,176.84,
TE019725,E354,marketing,airfare,2025-08-13,596.14,economy
TE004571,E083,g_and_a,meals,2025-11-13,27.52,
TE015546,E277,marketing,meals,2025-09-28,27.38,
TE015221,E272,engineering,rideshare,2026-04-09,15.15,
TE005193,E092,marketing,meals,2026-01-05,50.71,
TE009366,E169,customer_success,rideshare,2025-10-31,65.76,
TE002031,E037,sales,lodging,2026-01-22,369.24,
TE020046,E359,g_and_a,meals,2026-06-11,48.65,
TE019306,E348,engineering,rideshare,2025-12-27,19.72,
TE002807,E050,customer_success,meals,2025-11-28,40.54,
TE010131,E180,customer_success,lodging,2025-07-04,365.05,
TE002676,E048,g_and_a,software,2025-11-19,219.21,
TE006046,E108,marketing,rideshare,2026-04-18,77.52,
TE012518,E223,customer_success,lodging,2025-10-11,476.97,
TE001389,E024,g_and_a,conference,2026-06-18,926.54,
TE000555,E011,marketing,meals,2026-01-30,42.43,
TE004205,E075,marketing,rideshare,2026-03-28,46.65,
TE010731,E190,customer_success,rideshare,2026-05-03,27.75,
TE000617,E012,g_and_a,rideshare,2025-08-18,69.54,
TE017515,E315,marketing,office_supplies,2025-11-19,109.09,
TE007386,E133,sales,lodging,2025-09-30,358.1,
TE019977,E358,marketing,meals,2026-06-24,31.41,
TE018727,E338,customer_success,airfare,2026-01-13,1333.16,economy
TE018413,E332,customer_success,meals,2025-08-19,31.84,
TE014424,E258,sales,meals,2025-09-19,14.05,
TE017970,E323,marketing,meals,2026-03-21,25.85,
TE014419,E258,sales,office_supplies,2025-09-14,68.15,
TE007758,E139,customer_success,rideshare,2026-06-06,39.37,
TE009689,E174,g_and_a,airfare,2025-08-13,371.53,economy
TE019369,E349,marketing,lodging,2025-07-18,423.67,
TE018789,E339,sales,rideshare,2025-12-08,65.66,
TE011052,E196,customer_success,lodging,2026-02-08,204.03,
TE017209,E308,marketing,rideshare,2026-03-11,43.55,
TE019158,E346,marketing,rideshare,2026-01-06,34.17,
TE020315,E362,g_and_a,meals,2026-06-09,51.69,
TE012963,E232,engineering,meals,2026-01-21,49.52,
TE018184,E326,engineering,rideshare,2026-02-07,70.36,
TE017391,E312,engineering,airfare,2025-09-20,512.95,economy
TE009922,E177,engineering,meals,2026-02-01,70.77,
TE007233,E131,marketing,lodging,2025-09-20,235.76,
TE016868,E303,engineering,rideshare,2025-10-01,83.96,
TE005440,E097,marketing,airfare,2026-06-26,1161.33,economy
TE001200,E020,g_and_a,lodging,2025-07-12,313.71,
TE004923,E088,g_and_a,rideshare,2026-05-20,81.79,
TE005270,E093,g_and_a,office_supplies,2025-11-01,85.13,
TE001760,E032,customer_success,rideshare,2026-03-12,24.02,
TE001287,E021,marketing,rideshare,2026-01-13,89.78,
TE020995,E373,engineering,lodging,2026-06-12,266.16,
TE012064,E215,g_and_a,lodging,2026-02-17,226.38,
TE009059,E163,sales,airfare,2025-08-22,1100.17,economy
TE016665,E299,sales,meals,2025-10-05,23.3,
TE001900,E034,engineering,rideshare,2025-08-10,83.57,
TE013606,E244,sales,meals,2025-07-09,48.9,
TE009635,E173,engineering,lodging,2026-05-13,472.88,
TE001464,E026,sales,software,2025-09-29,203.22,
TE004310,E078,g_and_a,lodging,2025-12-22,164.84,
TE014471,E259,sales,rideshare,2026-06-02,88.49,
TE005889,E105,engineering,rideshare,2026-01-23,45.26,
TE004718,E085,engineering,rideshare,2026-06-17,74.62,
TE010127,E180,customer_success,rideshare,2025-08-27,24.77,
TE011536,E205,customer_success,lodging,2026-01-12,386.62,
TE008537,E154,marketing,lodging,2025-11-28,378.1,
TE011838,E210,marketing,rideshare,2025-11-25,61.58,
TE008178,E148,marketing,rideshare,2025-10-09,37.66,
TE004129,E073,sales,meals,2025-11-14,64.54,
TE019207,E347,engineering,airfare,2025-09-17,407.29,economy
TE010017,E178,engineering,lodging,2025-10-06,149.7,
TE010633,E189,marketing,airfare,2026-05-16,1366.88,economy
TE018192,E326,engineering,airfare,2025-10-01,1215.68,economy
TE014854,E265,customer_success,meals,2025-11-08,23.93,
TE007742,E139,customer_success,airfare,2025-09-09,346.64,economy
TE014749,E264,engineering,rideshare,2025-07-18,85.56,
TE009547,E172,g_and_a,software,2026-04-29,140.67,
TE006574,E118,marketing,office_supplies,2025-12-14,26.72,
TE011991,E214,g_and_a,meals,2026-06-05,57.51,
TE014983,E268,g_and_a,lodging,2026-04-20,156.4,
TE001903,E034,engineering,office_supplies,2026-04-23,105.78,
TE010069,E180,customer_success,meals,2025-08-05,28.92,
TE014666,E262,engineering,airfare,2026-04-14,587.67,economy
TE020353,E363,g_and_a,meals,2026-02-12,58.14,
TE014320,E256,g_and_a,meals,2025-12-05,35.44,
TE000444,E008,customer_success,meals,2026-02-16,73.86,
TE002450,E045,g_and_a,meals,2026-02-17,46.51,
TE008938,E161,g_and_a,meals,2025-07-26,14.96,
TE007685,E138,engineering,conference,2025-07-27,1098.63,
TE013734,E246,engineering,lodging,2025-09-18,236.31,
TE009979,E178,engineering,meals,2026-05-09,46.27,
TE019146,E346,marketing,airfare,2025-12-04,1193.58,economy
TE002754,E049,engineering,rideshare,2025-12-08,65.95,
TE001811,E033,g_and_a,meals,2025-11-17,72.6,
TE016204,E289,marketing,lodging,2025-11-16,203.82,
TE014316,E256,g_and_a,rideshare,2026-01-10,44.82,
TE008039,E145,customer_success,lodging,2025-10-20,251.04,
TE006950,E126,engineering,rideshare,2026-01-12,11.3,
TE004150,E074,g_and_a,rideshare,2026-04-24,9.78,
TE010844,E192,engineering,meals,2026-02-22,25.68,
TE007645,E137,sales,meals,2025-09-13,74.53,
TE007244,E131,marketing,meals,2025-12-04,41.05,
TE003151,E056,sales,office_supplies,2025-09-21,13.28,
TE006655,E120,marketing,meals,2026-01-18,61.17,
TE001567,E027,sales,meals,2025-09-11,48.74,
TE003339,E060,customer_success,rideshare,2025-08-29,76.49,
TE001134,E020,g_and_a,meals,2025-10-19,52.6,
TE014239,E255,customer_success,airfare,2026-01-28,530.11,economy
TE011524,E204,marketing,software,2025-11-25,202.3,
TE006707,E122,engineering,rideshare,2025-11-08,55.69,
TE016771,E301,engineering,lodging,2026-05-29,477.5,
TE010258,E182,engineering,meals,2025-07-28,35.92,
TE009941,E177,engineering,rideshare,2025-08-05,23.87,
TE007618,E136,g_and_a,office_supplies,2026-04-25,67.19,
TE003825,E068,customer_success,meals,2025-07-13,28.63,
TE010241,E182,engineering,meals,2026-02-19,18.8,
TE018259,E329,sales,airfare,2025-10-06,670.39,economy
TE012214,E218,g_and_a,office_supplies,2025-07-10,22.63,
TE011414,E203,customer_success,meals,2026-03-06,50.69,
TE006897,E124,engineering,rideshare,2026-01-22,34.76,
TE019758,E355,engineering,lodging,2025-07-17,226.21,
TE002737,E049,engineering,software,2026-03-11,120.84,
TE004170,E074,g_and_a,meals,2026-01-12,74.4,
TE006100,E109,sales,airfare,2025-09-19,1111.3,economy
TE021297,E379,marketing,meals,2025-08-24,14.7,
TE005001,E089,engineering,meals,2026-04-14,30.66,
TE003116,E055,marketing,rideshare,2026-01-14,25.73,
TE001105,E019,g_and_a,rideshare,2026-02-12,49.02,
TE015241,E272,engineering,meals,2025-12-12,70.01,
TE018108,E325,customer_success,software,2026-01-03,141.07,
TE017405,E313,customer_success,lodging,2025-08-29,238.72,
TE004630,E084,engineering,rideshare,2025-10-24,57.98,
TE014243,E255,customer_success,airfare,2026-03-18,198.75,economy
TE020805,E370,marketing,meals,2026-05-23,33.6,
TE021448,E077,customer_success,lodging,2026-02-01,405.65,
TE001952,E035,marketing,rideshare,2025-09-16,19.13,
TE007378,E133,sales,meals,2025-08-16,61.78,
TE003912,E069,marketing,office_supplies,2025-09-28,101.04,
TE007360,E133,sales,lodging,2026-03-21,399.08,
TE013386,E241,customer_success,rideshare,2025-07-21,68.0,
TE013025,E234,customer_success,meals,2026-06-04,28.13,
TE003840,E069,marketing,meals,2026-02-09,67.69,
TE019812,E356,marketing,rideshare,2025-11-07,80.05,
TE015333,E275,engineering,airfare,2026-01-07,1271.09,economy
TE020035,E359,g_and_a,conference,2026-02-12,600.1,
TE002429,E044,engineering,lodging,2026-04-06,204.49,
TE005990,E107,engineering,meals,2026-01-25,45.67,
TE020707,E369,marketing,airfare,2025-12-07,1304.72,economy
TE014297,E255,customer_success,lodging,2026-04-06,451.09,
TE016055,E285,g_and_a,meals,2025-07-03,44.18,
TE000425,E008,customer_success,airfare,2026-03-19,301.99,economy
TE017269,E310,marketing,meals,2026-06-06,32.78,
TE017783,E320,marketing,conference,2025-08-06,224.6,
TE013586,E243,engineering,rideshare,2026-03-14,33.93,
TE016588,E298,engineering,meals,2025-10-21,19.3,
TE001891,E034,engineering,meals,2026-05-24,40.19,
TE008112,E146,customer_success,meals,2025-10-27,55.71,
TE015790,E280,marketing,lodging,2026-04-02,445.04,
TE016800,E301,engineering,airfare,2026-06-04,698.73,economy
TE016103,E286,engineering,lodging,2026-01-12,288.12,
TE014766,E264,engineering,meals,2026-01-22,56.18,
TE000627,E012,g_and_a,meals,2025-09-12,34.87,
TE012447,E222,sales,office_supplies,2026-05-02,34.73,
TE021506,E077,customer_success,airfare,2026-05-12,311.27,
TE004709,E085,engineering,airfare,2026-06-16,461.97,economy
TE007621,E136,g_and_a,meals,2025-09-13,69.59,
TE001697,E031,engineering,airfare,2026-06-10,338.07,economy
TE002590,E047,marketing,meals,2026-02-23,65.97,
TE018731,E338,customer_success,airfare,2026-05-22,758.96,economy
TE017464,E314,customer_success,airfare,2026-06-20,1117.41,economy
TE018126,E325,customer_success,lodging,2026-06-04,366.37,
TE013975,E250,marketing,software,2025-11-04,19.29,
TE009897,E177,engineering,meals,2025-12-19,39.4,
TE004107,E073,sales,lodging,2026-04-24,317.21,
TE000601,E012,g_and_a,software,2026-02-16,49.35,
TE010475,E186,sales,meals,2026-06-19,24.53,
TE019599,E352,customer_success,airfare,2026-01-07,210.36,economy
TE017131,E306,g_and_a,rideshare,2025-11-22,29.69,
TE010945,E194,g_and_a,office_supplies,2026-05-31,57.99,
TE020176,E360,marketing,lodging,2026-06-17,166.18,
TE016185,E288,customer_success,rideshare,2026-04-13,23.16,
TE021002,E373,engineering,rideshare,2026-04-29,10.56,
TE002932,E052,g_and_a,office_supplies,2026-02-23,70.81,
TE007989,E144,g_and_a,rideshare,2026-02-18,13.24,
TE017186,E307,g_and_a,software,2025-11-07,66.6,
TE007777,E139,customer_success,airfare,2025-12-19,633.8,economy
TE007340,E133,sales,airfare,2026-03-27,782.5,economy
TE001585,E028,g_and_a,airfare,2025-11-05,705.09,economy
TE004142,E074,g_and_a,lodging,2026-04-01,362.99,
TE018647,E336,customer_success,rideshare,2026-03-23,9.84,
TE001928,E035,marketing,rideshare,2026-05-19,86.43,
TE000716,E014,sales,rideshare,2026-05-09,53.18,
TE018781,E339,sales,meals,2026-02-15,45.89,
TE007179,E130,marketing,lodging,2026-02-22,311.23,
TE014098,E252,engineering,airfare,2026-04-11,1319.3,economy
TE001586,E028,g_and_a,rideshare,2026-02-13,50.11,
TE014308,E255,customer_success,rideshare,2025-09-06,30.74,
